label,state,estimate,moe,percent,percent moe,year
    With cash public assistance income,South Carolina,26346.0,1182.0,1.4,0.1,2016
        Mean cash public assistance income (dollars),South Carolina,2501.0,140.0,,,2016
With Food Stamp/SNAP benefits in the past 12 months,South Carolina,272322.0,3082.0,14.8,0.2,2016
    Families,South Carolina,1220791.0,5760.0,100.0,,2016
"Less than $10,000",South Carolina,67429.0,1674.0,5.5,0.1,2016
"$10,000 to $14,999",South Carolina,43782.0,1597.0,3.6,0.1,2016
"$15,000 to $24,999",South Carolina,110755.0,2610.0,9.1,0.2,2016
"$25,000 to $34,999",South Carolina,125534.0,2575.0,10.3,0.2,2016
"$35,000 to $49,999",South Carolina,176203.0,2855.0,14.4,0.2,2016
"$50,000 to $74,999",South Carolina,241944.0,2891.0,19.8,0.2,2016
"$75,000 to $99,999",South Carolina,171697.0,3389.0,14.1,0.3,2016
"$100,000 to $149,999",South Carolina,173811.0,2810.0,14.2,0.2,2016
"$150,000 to $199,999",South Carolina,58127.0,1592.0,4.8,0.1,2016
"$200,000 or more",South Carolina,51509.0,1492.0,4.2,0.1,2016
        Median family income (dollars),South Carolina,58158.0,436.0,,,2016
        Mean family income (dollars),South Carolina,75385.0,420.0,,,2016
    Per capita income (dollars),South Carolina,25521.0,134.0,,,2016
    Nonfamily households,South Carolina,618250.0,4479.0,100.0,,2016
        Median nonfamily income (dollars),South Carolina,27613.0,353.0,,,2016
        Mean nonfamily income (dollars),South Carolina,39592.0,450.0,,,2016
    Median earnings for workers (dollars),South Carolina,27769.0,226.0,,,2016
"    Median earnings for male full-time, year-round workers (dollars)",South Carolina,42991.0,458.0,,,2016
"    Median earnings for female full-time, year-round workers (dollars)",South Carolina,34389.0,291.0,,,2016
    Total households,South Dakota,333536.0,1661.0,100.0,,2016
"Less than $10,000",South Dakota,20631.0,844.0,6.2,0.3,2016
"$10,000 to $14,999",South Dakota,17474.0,686.0,5.2,0.2,2016
"$15,000 to $24,999",South Dakota,33827.0,939.0,10.1,0.3,2016
"$25,000 to $34,999",South Dakota,36909.0,1073.0,11.1,0.3,2016
"$35,000 to $49,999",South Dakota,50980.0,1432.0,15.3,0.4,2016
"$50,000 to $74,999",South Dakota,65824.0,1513.0,19.7,0.4,2016
"$75,000 to $99,999",South Dakota,45953.0,1097.0,13.8,0.3,2016
"$100,000 to $149,999",South Dakota,39052.0,1109.0,11.7,0.3,2016
"$150,000 to $199,999",South Dakota,11317.0,709.0,3.4,0.2,2016
"$200,000 or more",South Dakota,11569.0,547.0,3.5,0.2,2016
        Median household income (dollars),South Dakota,52078.0,508.0,,,2016
        Mean household income (dollars),South Dakota,68419.0,713.0,,,2016
    With earnings,South Dakota,269956.0,1880.0,80.9,0.4,2016
        Mean earnings (dollars),South Dakota,67326.0,809.0,,,2016
    With Social Security,South Dakota,98489.0,1229.0,29.5,0.4,2016
        Mean Social Security income (dollars),South Dakota,16900.0,160.0,,,2016
    With retirement income,South Dakota,51019.0,1164.0,15.3,0.3,2016
        Mean retirement income (dollars),South Dakota,20835.0,609.0,,,2016
    With Supplemental Security Income,South Dakota,13643.0,584.0,4.1,0.2,2016
        Mean Supplemental Security Income (dollars),South Dakota,9043.0,309.0,,,2016
    With cash public assistance income,South Dakota,8905.0,549.0,2.7,0.2,2016
        Mean cash public assistance income (dollars),South Dakota,2777.0,230.0,,,2016
With Food Stamp/SNAP benefits in the past 12 months,South Dakota,36383.0,995.0,10.9,0.3,2016
    Families,South Dakota,213665.0,1856.0,100.0,,2016
"Less than $10,000",South Dakota,7833.0,553.0,3.7,0.2,2016
"$10,000 to $14,999",South Dakota,5072.0,433.0,2.4,0.2,2016
"$15,000 to $24,999",South Dakota,14065.0,692.0,6.6,0.3,2016
"$25,000 to $34,999",South Dakota,18520.0,758.0,8.7,0.4,2016
"$35,000 to $49,999",South Dakota,29707.0,1017.0,13.9,0.5,2016
"$50,000 to $74,999",South Dakota,46257.0,1269.0,21.6,0.5,2016
"$75,000 to $99,999",South Dakota,37680.0,973.0,17.6,0.4,2016
"$100,000 to $149,999",South Dakota,34201.0,976.0,16.0,0.5,2016
"$150,000 to $199,999",South Dakota,10076.0,704.0,4.7,0.3,2016
"$200,000 or more",South Dakota,10254.0,533.0,4.8,0.2,2016
        Median family income (dollars),South Dakota,66825.0,671.0,,,2016
        Mean family income (dollars),South Dakota,82370.0,1061.0,,,2016
    Per capita income (dollars),South Dakota,27516.0,262.0,,,2016
    Nonfamily households,South Dakota,119871.0,1491.0,100.0,,2016
        Median nonfamily income (dollars),South Dakota,31112.0,435.0,,,2016
        Mean nonfamily income (dollars),South Dakota,40940.0,784.0,,,2016
    Median earnings for workers (dollars),South Dakota,29481.0,338.0,,,2016
"    Median earnings for male full-time, year-round workers (dollars)",South Dakota,42814.0,665.0,,,2016
"    Median earnings for female full-time, year-round workers (dollars)",South Dakota,32960.0,356.0,,,2016
    Total households,Tennessee,2522204.0,6684.0,100.0,,2016
"Less than $10,000",Tennessee,208317.0,2724.0,8.3,0.1,2016
"$10,000 to $14,999",Tennessee,153299.0,2939.0,6.1,0.1,2016
"$15,000 to $24,999",Tennessee,309628.0,3550.0,12.3,0.1,2016
"$25,000 to $34,999",Tennessee,291578.0,3741.0,11.6,0.1,2016
"$35,000 to $49,999",Tennessee,371575.0,3828.0,14.7,0.1,2016
"$50,000 to $74,999",Tennessee,461414.0,4698.0,18.3,0.2,2016
"$75,000 to $99,999",Tennessee,283806.0,3557.0,11.3,0.1,2016
"$100,000 to $149,999",Tennessee,263756.0,3773.0,10.5,0.1,2016
"$150,000 to $199,999",Tennessee,90578.0,2104.0,3.6,0.1,2016
"$200,000 or more",Tennessee,88253.0,1897.0,3.5,0.1,2016
        Median household income (dollars),Tennessee,46574.0,206.0,,,2016
        Mean household income (dollars),Tennessee,65368.0,304.0,,,2016
    With earnings,Tennessee,1906361.0,6127.0,75.6,0.2,2016
        Mean earnings (dollars),Tennessee,67159.0,326.0,,,2016
    With Social Security,Tennessee,828872.0,3864.0,32.9,0.1,2016
        Mean Social Security income (dollars),Tennessee,17977.0,60.0,,,2016
    With retirement income,Tennessee,474071.0,3991.0,18.8,0.1,2016
        Mean retirement income (dollars),Tennessee,21119.0,280.0,,,2016
    With Supplemental Security Income,Tennessee,149240.0,2571.0,5.9,0.1,2016
        Mean Supplemental Security Income (dollars),Tennessee,9300.0,90.0,,,2016
    With cash public assistance income,Tennessee,73486.0,1985.0,2.9,0.1,2016
        Mean cash public assistance income (dollars),Tennessee,2726.0,77.0,,,2016
With Food Stamp/SNAP benefits in the past 12 months,Tennessee,416899.0,4142.0,16.5,0.2,2016
    Families,Tennessee,1674753.0,6898.0,100.0,,2016
"Less than $10,000",Tennessee,90043.0,1776.0,5.4,0.1,2016
"$10,000 to $14,999",Tennessee,60222.0,1733.0,3.6,0.1,2016
"$15,000 to $24,999",Tennessee,155653.0,2519.0,9.3,0.2,2016
"$25,000 to $34,999",Tennessee,172142.0,3093.0,10.3,0.2,2016
"$35,000 to $49,999",Tennessee,242385.0,2857.0,14.5,0.2,2016
"$50,000 to $74,999",Tennessee,337747.0,3862.0,20.2,0.2,2016
"$75,000 to $99,999",Tennessee,231883.0,3315.0,13.8,0.2,2016
"$100,000 to $149,999",Tennessee,225960.0,3458.0,13.5,0.2,2016
"$150,000 to $199,999",Tennessee,80462.0,1814.0,4.8,0.1,2016
"$200,000 or more",Tennessee,78256.0,1931.0,4.7,0.1,2016
        Median family income (dollars),Tennessee,57747.0,338.0,,,2016
        Mean family income (dollars),Tennessee,77112.0,442.0,,,2016
    Per capita income (dollars),Tennessee,26019.0,122.0,,,2016
    Nonfamily households,Tennessee,847451.0,5115.0,100.0,,2016
        Median nonfamily income (dollars),Tennessee,27636.0,291.0,,,2016
        Mean nonfamily income (dollars),Tennessee,39913.0,377.0,,,2016
    Median earnings for workers (dollars),Tennessee,28463.0,201.0,,,2016
"    Median earnings for male full-time, year-round workers (dollars)",Tennessee,42989.0,342.0,,,2016
"    Median earnings for female full-time, year-round workers (dollars)",Tennessee,35008.0,166.0,,,2016
    Total households,Texas,9289554.0,15575.0,100.0,,2016
"Less than $10,000",Texas,644199.0,5424.0,6.9,0.1,2016
"$10,000 to $14,999",Texas,457750.0,4848.0,4.9,0.1,2016
"$15,000 to $24,999",Texas,960423.0,7354.0,10.3,0.1,2016
"$25,000 to $34,999",Texas,942404.0,6269.0,10.1,0.1,2016
"$35,000 to $49,999",Texas,1250489.0,7987.0,13.5,0.1,2016
"$50,000 to $74,999",Texas,1657272.0,10784.0,17.8,0.1,2016
"$75,000 to $99,999",Texas,1102563.0,7910.0,11.9,0.1,2016
"$100,000 to $149,999",Texas,1247129.0,9114.0,13.4,0.1,2016
"$150,000 to $199,999",Texas,496104.0,4646.0,5.3,0.1,2016
"$200,000 or more",Texas,531221.0,5093.0,5.7,0.1,2016
        Median household income (dollars),Texas,54727.0,165.0,,,2016
        Mean household income (dollars),Texas,77585.0,234.0,,,2016
    With earnings,Texas,7663207.0,13774.0,82.5,0.1,2016
        Mean earnings (dollars),Texas,78231.0,242.0,,,2016
    With Social Security,Texas,2323905.0,8567.0,25.0,0.1,2016
        Mean Social Security income (dollars),Texas,17402.0,45.0,,,2016
    With retirement income,Texas,1335799.0,9273.0,14.4,0.1,2016
        Mean retirement income (dollars),Texas,24396.0,173.0,,,2016
    With Supplemental Security Income,Texas,452536.0,4955.0,4.9,0.1,2016
        Mean Supplemental Security Income (dollars),Texas,9009.0,62.0,,,2016
    With cash public assistance income,Texas,147100.0,3000.0,1.6,0.1,2016
        Mean cash public assistance income (dollars),Texas,2999.0,81.0,,,2016
With Food Stamp/SNAP benefits in the past 12 months,Texas,1220336.0,7847.0,13.1,0.1,2016
    Families,Texas,6450049.0,17665.0,100.0,,2016
"Less than $10,000",Texas,306138.0,4123.0,4.7,0.1,2016
"$10,000 to $14,999",Texas,217159.0,3452.0,3.4,0.1,2016
"$15,000 to $24,999",Texas,546949.0,5247.0,8.5,0.1,2016
"$25,000 to $34,999",Texas,597517.0,5420.0,9.3,0.1,2016
"$35,000 to $49,999",Texas,831401.0,6596.0,12.9,0.1,2016
"$50,000 to $74,999",Texas,1165438.0,9215.0,18.1,0.1,2016
"$75,000 to $99,999",Texas,855772.0,7361.0,13.3,0.1,2016
"$100,000 to $149,999",Texas,1037136.0,9071.0,16.1,0.1,2016
"$150,000 to $199,999",Texas,428870.0,4812.0,6.6,0.1,2016
"$200,000 or more",Texas,463669.0,4862.0,7.2,0.1,2016
        Median family income (dollars),Texas,64585.0,237.0,,,2016
        Mean family income (dollars),Texas,88231.0,314.0,,,2016
    Per capita income (dollars),Texas,27828.0,93.0,,,2016
    Nonfamily households,Texas,2839505.0,8798.0,100.0,,2016
        Median nonfamily income (dollars),Texas,34543.0,237.0,,,2016
        Mean nonfamily income (dollars),Texas,49896.0,256.0,,,2016
    Median earnings for workers (dollars),Texas,30692.0,62.0,,,2016
"    Median earnings for male full-time, year-round workers (dollars)",Texas,47001.0,182.0,,,2016
"    Median earnings for female full-time, year-round workers (dollars)",Texas,37051.0,117.0,,,2016
    Total households,Utah,918367.0,2610.0,100.0,,2016
"Less than $10,000",Utah,42815.0,1345.0,4.7,0.1,2016
"$10,000 to $14,999",Utah,32629.0,1154.0,3.6,0.1,2016
"$15,000 to $24,999",Utah,74511.0,1950.0,8.1,0.2,2016
"$25,000 to $34,999",Utah,81712.0,2080.0,8.9,0.2,2016
"$35,000 to $49,999",Utah,123987.0,2352.0,13.5,0.3,2016
"$50,000 to $74,999",Utah,192479.0,2723.0,21.0,0.3,2016
"$75,000 to $99,999",Utah,138605.0,2180.0,15.1,0.2,2016
"$100,000 to $149,999",Utah,141162.0,2174.0,15.4,0.2,2016
"$150,000 to $199,999",Utah,48220.0,1237.0,5.3,0.1,2016
"$200,000 or more",Utah,42247.0,1203.0,4.6,0.1,2016
        Median household income (dollars),Utah,62518.0,349.0,,,2016
        Mean household income (dollars),Utah,79414.0,470.0,,,2016
    With earnings,Utah,773814.0,2835.0,84.3,0.2,2016
        Mean earnings (dollars),Utah,78007.0,493.0,,,2016
    With Social Security,Utah,221625.0,1887.0,24.1,0.2,2016
        Mean Social Security income (dollars),Utah,18920.0,114.0,,,2016
    With retirement income,Utah,145727.0,1683.0,15.9,0.2,2016
        Mean retirement income (dollars),Utah,25790.0,663.0,,,2016
    With Supplemental Security Income,Utah,34222.0,1085.0,3.7,0.1,2016
        Mean Supplemental Security Income (dollars),Utah,10035.0,213.0,,,2016
    With cash public assistance income,Utah,17099.0,796.0,1.9,0.1,2016
        Mean cash public assistance income (dollars),Utah,3196.0,174.0,,,2016
With Food Stamp/SNAP benefits in the past 12 months,Utah,76578.0,1808.0,8.3,0.2,2016
    Families,Utah,690208.0,3396.0,100.0,,2016
"Less than $10,000",Utah,20700.0,945.0,3.0,0.1,2016
"$10,000 to $14,999",Utah,15052.0,893.0,2.2,0.1,2016
"$15,000 to $24,999",Utah,40005.0,1492.0,5.8,0.2,2016
"$25,000 to $34,999",Utah,52072.0,1645.0,7.5,0.2,2016
"$35,000 to $49,999",Utah,87671.0,1854.0,12.7,0.3,2016
"$50,000 to $74,999",Utah,151484.0,2556.0,21.9,0.3,2016
"$75,000 to $99,999",Utah,117058.0,1928.0,17.0,0.3,2016
"$100,000 to $149,999",Utah,125135.0,2067.0,18.1,0.3,2016
"$150,000 to $199,999",Utah,42979.0,1134.0,6.2,0.2,2016
"$200,000 or more",Utah,38052.0,1112.0,5.5,0.2,2016
        Median family income (dollars),Utah,71058.0,398.0,,,2016
        Mean family income (dollars),Utah,88127.0,548.0,,,2016
    Per capita income (dollars),Utah,25600.0,154.0,,,2016
    Nonfamily households,Utah,228159.0,2408.0,100.0,,2016
        Median nonfamily income (dollars),Utah,35780.0,526.0,,,2016
        Mean nonfamily income (dollars),Utah,48660.0,813.0,,,2016
    Median earnings for workers (dollars),Utah,28486.0,251.0,,,2016
"    Median earnings for male full-time, year-round workers (dollars)",Utah,51046.0,197.0,,,2016
"    Median earnings for female full-time, year-round workers (dollars)",Utah,35724.0,254.0,,,2016
    Total households,Vermont,257107.0,1081.0,100.0,,2016
"Less than $10,000",Vermont,14135.0,740.0,5.5,0.3,2016
"$10,000 to $14,999",Vermont,14475.0,745.0,5.6,0.3,2016
"$15,000 to $24,999",Vermont,26000.0,869.0,10.1,0.3,2016
"$25,000 to $34,999",Vermont,25442.0,915.0,9.9,0.3,2016
"$35,000 to $49,999",Vermont,34485.0,971.0,13.4,0.4,2016
"$50,000 to $74,999",Vermont,49460.0,1187.0,19.2,0.5,2016
"$75,000 to $99,999",Vermont,35877.0,885.0,14.0,0.3,2016
"$100,000 to $149,999",Vermont,35124.0,998.0,13.7,0.4,2016
"$150,000 to $199,999",Vermont,11808.0,534.0,4.6,0.2,2016
"$200,000 or more",Vermont,10301.0,508.0,4.0,0.2,2016
        Median household income (dollars),Vermont,56104.0,793.0,,,2016
        Mean household income (dollars),Vermont,73016.0,771.0,,,2016
    With earnings,Vermont,200602.0,1325.0,78.0,0.4,2016
        Mean earnings (dollars),Vermont,72233.0,768.0,,,2016
    With Social Security,Vermont,87193.0,919.0,33.9,0.4,2016
        Mean Social Security income (dollars),Vermont,18038.0,135.0,,,2016
    With retirement income,Vermont,46305.0,798.0,18.0,0.3,2016
        Mean retirement income (dollars),Vermont,21098.0,625.0,,,2016
    With Supplemental Security Income,Vermont,15277.0,673.0,5.9,0.3,2016
        Mean Supplemental Security Income (dollars),Vermont,9745.0,261.0,,,2016
    With cash public assistance income,Vermont,10519.0,645.0,4.1,0.3,2016
        Mean cash public assistance income (dollars),Vermont,3172.0,240.0,,,2016
With Food Stamp/SNAP benefits in the past 12 months,Vermont,34940.0,980.0,13.6,0.4,2016
    Families,Vermont,158252.0,1485.0,100.0,,2016
"Less than $10,000",Vermont,5204.0,437.0,3.3,0.3,2016
"$10,000 to $14,999",Vermont,3832.0,405.0,2.4,0.3,2016
"$15,000 to $24,999",Vermont,9765.0,497.0,6.2,0.3,2016
"$25,000 to $34,999",Vermont,12334.0,578.0,7.8,0.4,2016
"$35,000 to $49,999",Vermont,19800.0,702.0,12.5,0.5,2016
"$50,000 to $74,999",Vermont,32348.0,911.0,20.4,0.6,2016
"$75,000 to $99,999",Vermont,27045.0,823.0,17.1,0.5,2016
"$100,000 to $149,999",Vermont,29177.0,905.0,18.4,0.5,2016
"$150,000 to $199,999",Vermont,9865.0,437.0,6.2,0.3,2016
"$200,000 or more",Vermont,8882.0,481.0,5.6,0.3,2016
        Median family income (dollars),Vermont,71465.0,914.0,,,2016
        Mean family income (dollars),Vermont,88340.0,1080.0,,,2016
    Per capita income (dollars),Vermont,30663.0,313.0,,,2016
    Nonfamily households,Vermont,98855.0,1373.0,100.0,,2016
        Median nonfamily income (dollars),Vermont,33129.0,691.0,,,2016
        Mean nonfamily income (dollars),Vermont,45257.0,825.0,,,2016
    Median earnings for workers (dollars),Vermont,30747.0,231.0,,,2016
"    Median earnings for male full-time, year-round workers (dollars)",Vermont,47404.0,521.0,,,2016
"    Median earnings for female full-time, year-round workers (dollars)",Vermont,40222.0,419.0,,,2016
    Total households,Virginia,3090178.0,7622.0,100.0,,2016
"Less than $10,000",Virginia,175989.0,2935.0,5.7,0.1,2016
"$10,000 to $14,999",Virginia,123543.0,2024.0,4.0,0.1,2016
"$15,000 to $24,999",Virginia,250577.0,2983.0,8.1,0.1,2016
"$25,000 to $34,999",Virginia,256795.0,3210.0,8.3,0.1,2016
"$35,000 to $49,999",Virginia,370726.0,3472.0,12.0,0.1,2016
"$50,000 to $74,999",Virginia,534344.0,4632.0,17.3,0.1,2016
"$75,000 to $99,999",Virginia,394504.0,4418.0,12.8,0.1,2016
"$100,000 to $149,999",Virginia,491975.0,4189.0,15.9,0.1,2016
"$150,000 to $199,999",Virginia,228637.0,2887.0,7.4,0.1,2016
"$200,000 or more",Virginia,263088.0,3329.0,8.5,0.1,2016
        Median household income (dollars),Virginia,66149.0,285.0,,,2016
        Mean household income (dollars),Virginia,90881.0,330.0,,,2016
    With earnings,Virginia,2489048.0,6940.0,80.5,0.1,2016
        Mean earnings (dollars),Virginia,90999.0,386.0,,,2016
    With Social Security,Virginia,876523.0,3653.0,28.4,0.1,2016
        Mean Social Security income (dollars),Virginia,18341.0,56.0,,,2016
    With retirement income,Virginia,662147.0,5120.0,21.4,0.1,2016
        Mean retirement income (dollars),Virginia,29972.0,272.0,,,2016
    With Supplemental Security Income,Virginia,127948.0,1776.0,4.1,0.1,2016
        Mean Supplemental Security Income (dollars),Virginia,9240.0,93.0,,,2016
    With cash public assistance income,Virginia,61443.0,1514.0,2.0,0.1,2016
        Mean cash public assistance income (dollars),Virginia,2860.0,98.0,,,2016
With Food Stamp/SNAP benefits in the past 12 months,Virginia,291537.0,3488.0,9.4,0.1,2016
    Families,Virginia,2067943.0,7593.0,100.0,,2016
"Less than $10,000",Virginia,73239.0,1963.0,3.5,0.1,2016
"$10,000 to $14,999",Virginia,45383.0,1375.0,2.2,0.1,2016
"$15,000 to $24,999",Virginia,118030.0,2319.0,5.7,0.1,2016
"$25,000 to $34,999",Virginia,145625.0,2592.0,7.0,0.1,2016
"$35,000 to $49,999",Virginia,229229.0,2841.0,11.1,0.1,2016
"$50,000 to $74,999",Virginia,359389.0,3921.0,17.4,0.2,2016
"$75,000 to $99,999",Virginia,290629.0,3530.0,14.1,0.2,2016
"$100,000 to $149,999",Virginia,384339.0,4830.0,18.6,0.2,2016
"$150,000 to $199,999",Virginia,191088.0,2479.0,9.2,0.1,2016
"$200,000 or more",Virginia,230992.0,3241.0,11.2,0.1,2016
        Median family income (dollars),Virginia,80068.0,436.0,,,2016
        Mean family income (dollars),Virginia,105488.0,480.0,,,2016
    Per capita income (dollars),Virginia,34967.0,143.0,,,2016
    Nonfamily households,Virginia,1022235.0,4651.0,100.0,,2016
        Median nonfamily income (dollars),Virginia,40812.0,250.0,,,2016
        Mean nonfamily income (dollars),Virginia,57852.0,413.0,,,2016
    Median earnings for workers (dollars),Virginia,35535.0,137.0,,,2016
"    Median earnings for male full-time, year-round workers (dollars)",Virginia,54783.0,348.0,,,2016
"    Median earnings for female full-time, year-round workers (dollars)",Virginia,43252.0,282.0,,,2016
    Total households,Washington,2696606.0,6024.0,100.0,,2016
"Less than $10,000",Washington,159844.0,2786.0,5.9,0.1,2016
"$10,000 to $14,999",Washington,107677.0,2309.0,4.0,0.1,2016
"$15,000 to $24,999",Washington,227113.0,3322.0,8.4,0.1,2016
"$25,000 to $34,999",Washington,234455.0,3303.0,8.7,0.1,2016
"$35,000 to $49,999",Washington,342648.0,3870.0,12.7,0.1,2016
"$50,000 to $74,999",Washington,496567.0,4168.0,18.4,0.2,2016
"$75,000 to $99,999",Washington,361540.0,3994.0,13.4,0.1,2016
"$100,000 to $149,999",Washington,421056.0,4587.0,15.6,0.2,2016
"$150,000 to $199,999",Washington,175400.0,2463.0,6.5,0.1,2016
"$200,000 or more",Washington,170306.0,2587.0,6.3,0.1,2016
        Median household income (dollars),Washington,62848.0,343.0,,,2016
        Mean household income (dollars),Washington,84022.0,376.0,,,2016
    With earnings,Washington,2119699.0,5814.0,78.6,0.1,2016
        Mean earnings (dollars),Washington,85462.0,403.0,,,2016
    With Social Security,Washington,767792.0,3126.0,28.5,0.1,2016
        Mean Social Security income (dollars),Washington,18867.0,65.0,,,2016
    With retirement income,Washington,507915.0,3719.0,18.8,0.1,2016
        Mean retirement income (dollars),Washington,25251.0,294.0,,,2016
    With Supplemental Security Income,Washington,129387.0,2385.0,4.8,0.1,2016
        Mean Supplemental Security Income (dollars),Washington,9790.0,98.0,,,2016
    With cash public assistance income,Washington,98603.0,2006.0,3.7,0.1,2016
        Mean cash public assistance income (dollars),Washington,2968.0,82.0,,,2016
With Food Stamp/SNAP benefits in the past 12 months,Washington,374145.0,3522.0,13.9,0.1,2016
    Families,Washington,1738213.0,6822.0,100.0,,2016
"Less than $10,000",Washington,61098.0,1945.0,3.5,0.1,2016
"$10,000 to $14,999",Washington,39946.0,1347.0,2.3,0.1,2016
"$15,000 to $24,999",Washington,99402.0,1972.0,5.7,0.1,2016
"$25,000 to $34,999",Washington,122970.0,2467.0,7.1,0.1,2016
"$35,000 to $49,999",Washington,199711.0,2913.0,11.5,0.2,2016
"$50,000 to $74,999",Washington,327664.0,3708.0,18.9,0.2,2016
"$75,000 to $99,999",Washington,263880.0,3681.0,15.2,0.2,2016
"$100,000 to $149,999",Washington,333097.0,4229.0,19.2,0.2,2016
"$150,000 to $199,999",Washington,145212.0,2289.0,8.4,0.1,2016
"$200,000 or more",Washington,145233.0,2301.0,8.4,0.1,2016
        Median family income (dollars),Washington,76507.0,403.0,,,2016
        Mean family income (dollars),Washington,98185.0,484.0,,,2016
    Per capita income (dollars),Washington,32999.0,152.0,,,2016
    Nonfamily households,Washington,958393.0,4692.0,100.0,,2016
        Median nonfamily income (dollars),Washington,39131.0,391.0,,,2016
        Mean nonfamily income (dollars),Washington,54528.0,458.0,,,2016
    Median earnings for workers (dollars),Washington,34886.0,243.0,,,2016
"    Median earnings for male full-time, year-round workers (dollars)",Washington,56147.0,363.0,,,2016
"    Median earnings for female full-time, year-round workers (dollars)",Washington,43246.0,327.0,,,2016
    Total households,West Virginia,739397.0,2753.0,100.0,,2016
"Less than $10,000",West Virginia,71666.0,1740.0,9.7,0.2,2016
"$10,000 to $14,999",West Virginia,49119.0,1464.0,6.6,0.2,2016
"$15,000 to $24,999",West Virginia,101863.0,2149.0,13.8,0.3,2016
"$25,000 to $34,999",West Virginia,87336.0,1702.0,11.8,0.2,2016
"$35,000 to $49,999",West Virginia,110062.0,2071.0,14.9,0.3,2016
"$50,000 to $74,999",West Virginia,131049.0,2156.0,17.7,0.3,2016
"$75,000 to $99,999",West Virginia,80105.0,1871.0,10.8,0.2,2016
"$100,000 to $149,999",West Virginia,71080.0,2081.0,9.6,0.3,2016
"$150,000 to $199,999",West Virginia,20380.0,916.0,2.8,0.1,2016
"$200,000 or more",West Virginia,16737.0,875.0,2.3,0.1,2016
        Median household income (dollars),West Virginia,42644.0,410.0,,,2016
        Mean household income (dollars),West Virginia,57779.0,477.0,,,2016
    With earnings,West Virginia,502199.0,3015.0,67.9,0.3,2016
        Mean earnings (dollars),West Virginia,61575.0,587.0,,,2016
    With Social Security,West Virginia,294586.0,2041.0,39.8,0.3,2016
        Mean Social Security income (dollars),West Virginia,17823.0,91.0,,,2016
    With retirement income,West Virginia,178947.0,1925.0,24.2,0.3,2016
        Mean retirement income (dollars),West Virginia,18159.0,316.0,,,2016
    With Supplemental Security Income,West Virginia,58171.0,1336.0,7.9,0.2,2016
        Mean Supplemental Security Income (dollars),West Virginia,8986.0,130.0,,,2016
    With cash public assistance income,West Virginia,17248.0,767.0,2.3,0.1,2016
        Mean cash public assistance income (dollars),West Virginia,2642.0,207.0,,,2016
With Food Stamp/SNAP benefits in the past 12 months,West Virginia,121291.0,2144.0,16.4,0.3,2016
    Families,West Virginia,478833.0,3202.0,100.0,,2016
"Less than $10,000",West Virginia,28550.0,1078.0,6.0,0.2,2016
"$10,000 to $14,999",West Virginia,17847.0,957.0,3.7,0.2,2016
"$15,000 to $24,999",West Virginia,47023.0,1377.0,9.8,0.3,2016
"$25,000 to $34,999",West Virginia,50630.0,1385.0,10.6,0.3,2016
"$35,000 to $49,999",West Virginia,75371.0,1606.0,15.7,0.3,2016
"$50,000 to $74,999",West Virginia,99445.0,1931.0,20.8,0.4,2016
"$75,000 to $99,999",West Virginia,66104.0,1837.0,13.8,0.4,2016
"$100,000 to $149,999",West Virginia,61253.0,1941.0,12.8,0.4,2016
"$150,000 to $199,999",West Virginia,18124.0,842.0,3.8,0.2,2016
"$200,000 or more",West Virginia,14486.0,843.0,3.0,0.2,2016
        Median family income (dollars),West Virginia,54409.0,566.0,,,2016
        Mean family income (dollars),West Virginia,68895.0,649.0,,,2016
    Per capita income (dollars),West Virginia,24002.0,205.0,,,2016
    Nonfamily households,West Virginia,260564.0,2839.0,100.0,,2016
        Median nonfamily income (dollars),West Virginia,23756.0,388.0,,,2016
        Mean nonfamily income (dollars),West Virginia,35006.0,534.0,,,2016
    Median earnings for workers (dollars),West Virginia,27543.0,339.0,,,2016
"    Median earnings for male full-time, year-round workers (dollars)",West Virginia,45812.0,424.0,,,2016
"    Median earnings for female full-time, year-round workers (dollars)",West Virginia,31981.0,254.0,,,2016
    Total households,Wisconsin,2310246.0,4656.0,100.0,,2016
"Less than $10,000",Wisconsin,130546.0,1933.0,5.7,0.1,2016
"$10,000 to $14,999",Wisconsin,116179.0,2241.0,5.0,0.1,2016
"$15,000 to $24,999",Wisconsin,240025.0,2750.0,10.4,0.1,2016
"$25,000 to $34,999",Wisconsin,239945.0,2911.0,10.4,0.1,2016
"$35,000 to $49,999",Wisconsin,327676.0,3241.0,14.2,0.1,2016
"$50,000 to $74,999",Wisconsin,450855.0,3188.0,19.5,0.1,2016
"$75,000 to $99,999",Wisconsin,315177.0,3030.0,13.6,0.1,2016
"$100,000 to $149,999",Wisconsin,311373.0,2666.0,13.5,0.1,2016
"$150,000 to $199,999",Wisconsin,95981.0,1635.0,4.2,0.1,2016
"$200,000 or more",Wisconsin,82489.0,1435.0,3.6,0.1,2016
        Median household income (dollars),Wisconsin,54610.0,201.0,,,2016
        Mean household income (dollars),Wisconsin,71459.0,234.0,,,2016
    With earnings,Wisconsin,1805990.0,4639.0,78.2,0.1,2016
        Mean earnings (dollars),Wisconsin,72341.0,306.0,,,2016
    With Social Security,Wisconsin,716621.0,2324.0,31.0,0.1,2016
        Mean Social Security income (dollars),Wisconsin,18786.0,60.0,,,2016
    With retirement income,Wisconsin,427229.0,3184.0,18.5,0.1,2016
