label,state,estimate,moe,percent,percent moe,year
"        Production, transportation, and material moving occupations",Illinois,859137.0,6436.0,14.0,0.1,2016
Civilian employed population 16 years and over,Indiana,3085179.0,7712.0,100.0,,2016
"        Management, business, science, and arts occupations",Indiana,1003818.0,7686.0,32.5,0.2,2016
        Service occupations,Indiana,522908.0,5179.0,16.9,0.2,2016
        Sales and office occupations,Indiana,712936.0,5760.0,23.1,0.2,2016
"        Natural resources, construction, and maintenance occupations",Indiana,272936.0,3144.0,8.8,0.1,2016
"        Production, transportation, and material moving occupations",Indiana,572581.0,4275.0,18.6,0.1,2016
Civilian employed population 16 years and over,Iowa,1587178.0,4377.0,100.0,,2016
"        Management, business, science, and arts occupations",Iowa,554422.0,4645.0,34.9,0.3,2016
        Service occupations,Iowa,261576.0,2996.0,16.5,0.2,2016
        Sales and office occupations,Iowa,364658.0,3188.0,23.0,0.2,2016
"        Natural resources, construction, and maintenance occupations",Iowa,148783.0,2323.0,9.4,0.1,2016
"        Production, transportation, and material moving occupations",Iowa,257739.0,3637.0,16.2,0.2,2016
Civilian employed population 16 years and over,Kansas,1408918.0,4603.0,100.0,,2016
"        Management, business, science, and arts occupations",Kansas,523135.0,3797.0,37.1,0.2,2016
        Service occupations,Kansas,235221.0,2927.0,16.7,0.2,2016
        Sales and office occupations,Kansas,321104.0,3524.0,22.8,0.2,2016
"        Natural resources, construction, and maintenance occupations",Kansas,137602.0,2289.0,9.8,0.2,2016
"        Production, transportation, and material moving occupations",Kansas,191856.0,3008.0,13.6,0.2,2016
Civilian employed population 16 years and over,Kentucky,1914189.0,6529.0,100.0,,2016
"        Management, business, science, and arts occupations",Kentucky,632394.0,6062.0,33.0,0.3,2016
        Service occupations,Kentucky,319664.0,3972.0,16.7,0.2,2016
        Sales and office occupations,Kentucky,454253.0,4244.0,23.7,0.2,2016
"        Natural resources, construction, and maintenance occupations",Kentucky,179689.0,3003.0,9.4,0.2,2016
"        Production, transportation, and material moving occupations",Kentucky,328189.0,4226.0,17.1,0.2,2016
Civilian employed population 16 years and over,Louisiana,2025728.0,6954.0,100.0,,2016
"        Management, business, science, and arts occupations",Louisiana,666169.0,6077.0,32.9,0.2,2016
        Service occupations,Louisiana,391605.0,4022.0,19.3,0.2,2016
        Sales and office occupations,Louisiana,478367.0,4797.0,23.6,0.2,2016
"        Natural resources, construction, and maintenance occupations",Louisiana,241025.0,4262.0,11.9,0.2,2016
"        Production, transportation, and material moving occupations",Louisiana,248562.0,3571.0,12.3,0.2,2016
Civilian employed population 16 years and over,Maine,652638.0,3365.0,100.0,,2016
"        Management, business, science, and arts occupations",Maine,234520.0,3127.0,35.9,0.4,2016
        Service occupations,Maine,120381.0,2331.0,18.4,0.3,2016
        Sales and office occupations,Maine,153816.0,2316.0,23.6,0.3,2016
"        Natural resources, construction, and maintenance occupations",Maine,69796.0,1704.0,10.7,0.3,2016
"        Production, transportation, and material moving occupations",Maine,74125.0,1801.0,11.4,0.3,2016
Civilian employed population 16 years and over,Maryland,3005753.0,6246.0,100.0,,2016
"        Management, business, science, and arts occupations",Maryland,1350227.0,8257.0,44.9,0.3,2016
        Service occupations,Maryland,515463.0,4796.0,17.1,0.2,2016
        Sales and office occupations,Maryland,668392.0,4500.0,22.2,0.1,2016
"        Natural resources, construction, and maintenance occupations",Maryland,233407.0,3852.0,7.8,0.1,2016
"        Production, transportation, and material moving occupations",Maryland,238264.0,3680.0,7.9,0.1,2016
Civilian employed population 16 years and over,Massachusetts,3468864.0,7635.0,100.0,,2016
"        Management, business, science, and arts occupations",Massachusetts,1549117.0,9461.0,44.7,0.2,2016
        Service occupations,Massachusetts,612815.0,5026.0,17.7,0.1,2016
        Sales and office occupations,Massachusetts,768471.0,6151.0,22.2,0.2,2016
"        Natural resources, construction, and maintenance occupations",Massachusetts,237241.0,3387.0,6.8,0.1,2016
"        Production, transportation, and material moving occupations",Massachusetts,301220.0,3850.0,8.7,0.1,2016
Civilian employed population 16 years and over,Michigan,4449717.0,8816.0,100.0,,2016
"        Management, business, science, and arts occupations",Michigan,1561940.0,9311.0,35.1,0.2,2016
        Service occupations,Michigan,804879.0,5506.0,18.1,0.1,2016
        Sales and office occupations,Michigan,1042094.0,5721.0,23.4,0.1,2016
"        Natural resources, construction, and maintenance occupations",Michigan,347980.0,3710.0,7.8,0.1,2016
"        Production, transportation, and material moving occupations",Michigan,692824.0,4893.0,15.6,0.1,2016
Civilian employed population 16 years and over,Minnesota,2864441.0,5407.0,100.0,,2016
"        Management, business, science, and arts occupations",Minnesota,1140462.0,5861.0,39.8,0.2,2016
        Service occupations,Minnesota,470199.0,4729.0,16.4,0.2,2016
        Sales and office occupations,Minnesota,655816.0,4276.0,22.9,0.1,2016
"        Natural resources, construction, and maintenance occupations",Minnesota,228028.0,2786.0,8.0,0.1,2016
"        Production, transportation, and material moving occupations",Minnesota,369936.0,3402.0,12.9,0.1,2016
Civilian employed population 16 years and over,Mississippi,1212650.0,5665.0,100.0,,2016
"        Management, business, science, and arts occupations",Mississippi,377812.0,5206.0,31.2,0.4,2016
        Service occupations,Mississippi,218929.0,3498.0,18.1,0.3,2016
        Sales and office occupations,Mississippi,284556.0,4387.0,23.5,0.3,2016
"        Natural resources, construction, and maintenance occupations",Mississippi,132138.0,2910.0,10.9,0.2,2016
"        Production, transportation, and material moving occupations",Mississippi,199215.0,4025.0,16.4,0.3,2016
Civilian employed population 16 years and over,Missouri,2835183.0,7328.0,100.0,,2016
"        Management, business, science, and arts occupations",Missouri,1002977.0,7875.0,35.4,0.2,2016
        Service occupations,Missouri,504806.0,5427.0,17.8,0.2,2016
        Sales and office occupations,Missouri,697689.0,5792.0,24.6,0.2,2016
"        Natural resources, construction, and maintenance occupations",Missouri,248099.0,3738.0,8.8,0.1,2016
"        Production, transportation, and material moving occupations",Missouri,381612.0,3992.0,13.5,0.1,2016
Civilian employed population 16 years and over,Montana,490742.0,2419.0,100.0,,2016
"        Management, business, science, and arts occupations",Montana,178614.0,2587.0,36.4,0.5,2016
        Service occupations,Montana,93728.0,1834.0,19.1,0.4,2016
        Sales and office occupations,Montana,109528.0,2335.0,22.3,0.4,2016
"        Natural resources, construction, and maintenance occupations",Montana,62280.0,1434.0,12.7,0.3,2016
"        Production, transportation, and material moving occupations",Montana,46592.0,1328.0,9.5,0.3,2016
Civilian employed population 16 years and over,Nebraska,977353.0,2744.0,100.0,,2016
"        Management, business, science, and arts occupations",Nebraska,353576.0,3195.0,36.2,0.3,2016
        Service occupations,Nebraska,163514.0,2187.0,16.7,0.2,2016
        Sales and office occupations,Nebraska,232070.0,2485.0,23.7,0.2,2016
"        Natural resources, construction, and maintenance occupations",Nebraska,97393.0,1855.0,10.0,0.2,2016
"        Production, transportation, and material moving occupations",Nebraska,130800.0,2306.0,13.4,0.2,2016
Civilian employed population 16 years and over,Nevada,1302162.0,5346.0,100.0,,2016
"        Management, business, science, and arts occupations",Nevada,365010.0,3829.0,28.0,0.3,2016
        Service occupations,Nevada,355536.0,4018.0,27.3,0.3,2016
        Sales and office occupations,Nevada,338112.0,4124.0,26.0,0.3,2016
"        Natural resources, construction, and maintenance occupations",Nevada,112738.0,2253.0,8.7,0.2,2016
"        Production, transportation, and material moving occupations",Nevada,130766.0,2463.0,10.0,0.2,2016
Civilian employed population 16 years and over,New Hampshire,706801.0,3421.0,100.0,,2016
"        Management, business, science, and arts occupations",New Hampshire,281559.0,3295.0,39.8,0.4,2016
        Service occupations,New Hampshire,113321.0,2091.0,16.0,0.3,2016
        Sales and office occupations,New Hampshire,170402.0,2969.0,24.1,0.4,2016
"        Natural resources, construction, and maintenance occupations",New Hampshire,62613.0,1551.0,8.9,0.2,2016
"        Production, transportation, and material moving occupations",New Hampshire,78906.0,1904.0,11.2,0.3,2016
Civilian employed population 16 years and over,New Jersey,4322619.0,8295.0,100.0,,2016
"        Management, business, science, and arts occupations",New Jersey,1782256.0,10079.0,41.2,0.2,2016
        Service occupations,New Jersey,720932.0,6389.0,16.7,0.1,2016
        Sales and office occupations,New Jersey,1055423.0,5656.0,24.4,0.1,2016
"        Natural resources, construction, and maintenance occupations",New Jersey,310447.0,3921.0,7.2,0.1,2016
"        Production, transportation, and material moving occupations",New Jersey,453561.0,5203.0,10.5,0.1,2016
Civilian employed population 16 years and over,New Mexico,876210.0,3763.0,100.0,,2016
"        Management, business, science, and arts occupations",New Mexico,310997.0,3564.0,35.5,0.4,2016
        Service occupations,New Mexico,181579.0,3340.0,20.7,0.4,2016
        Sales and office occupations,New Mexico,204638.0,2728.0,23.4,0.3,2016
"        Natural resources, construction, and maintenance occupations",New Mexico,98047.0,2259.0,11.2,0.3,2016
"        Production, transportation, and material moving occupations",New Mexico,80949.0,2128.0,9.2,0.2,2016
Civilian employed population 16 years and over,New York,9340878.0,16014.0,100.0,,2016
"        Management, business, science, and arts occupations",New York,3703893.0,18611.0,39.7,0.2,2016
        Service occupations,New York,1886907.0,10360.0,20.2,0.1,2016
        Sales and office occupations,New York,2197680.0,10101.0,23.5,0.1,2016
"        Natural resources, construction, and maintenance occupations",New York,673905.0,5806.0,7.2,0.1,2016
"        Production, transportation, and material moving occupations",New York,878493.0,6439.0,9.4,0.1,2016
Civilian employed population 16 years and over,North Carolina,4460824.0,9406.0,100.0,,2016
"        Management, business, science, and arts occupations",North Carolina,1628060.0,12383.0,36.5,0.2,2016
        Service occupations,North Carolina,786113.0,6775.0,17.6,0.2,2016
        Sales and office occupations,North Carolina,1038479.0,7797.0,23.3,0.2,2016
"        Natural resources, construction, and maintenance occupations",North Carolina,414947.0,4278.0,9.3,0.1,2016
"        Production, transportation, and material moving occupations",North Carolina,593225.0,5519.0,13.3,0.1,2016
Civilian employed population 16 years and over,North Dakota,395584.0,1821.0,100.0,,2016
"        Management, business, science, and arts occupations",North Dakota,139588.0,1969.0,35.3,0.5,2016
        Service occupations,North Dakota,67471.0,1515.0,17.1,0.4,2016
        Sales and office occupations,North Dakota,87466.0,1673.0,22.1,0.4,2016
"        Natural resources, construction, and maintenance occupations",North Dakota,50345.0,1307.0,12.7,0.3,2016
"        Production, transportation, and material moving occupations",North Dakota,50714.0,1493.0,12.8,0.4,2016
Civilian employed population 16 years and over,Ohio,5425647.0,11813.0,100.0,,2016
"        Management, business, science, and arts occupations",Ohio,1921401.0,12041.0,35.4,0.2,2016
        Service occupations,Ohio,948351.0,7662.0,17.5,0.1,2016
        Sales and office occupations,Ohio,1284064.0,6776.0,23.7,0.1,2016
"        Natural resources, construction, and maintenance occupations",Ohio,412735.0,4294.0,7.6,0.1,2016
"        Production, transportation, and material moving occupations",Ohio,859096.0,6050.0,15.8,0.1,2016
Civilian employed population 16 years and over,Oklahoma,1733000.0,3688.0,100.0,,2016
"        Management, business, science, and arts occupations",Oklahoma,580967.0,3887.0,33.5,0.2,2016
        Service occupations,Oklahoma,304963.0,3484.0,17.6,0.2,2016
        Sales and office occupations,Oklahoma,417622.0,3497.0,24.1,0.2,2016
"        Natural resources, construction, and maintenance occupations",Oklahoma,199941.0,2431.0,11.5,0.1,2016
"        Production, transportation, and material moving occupations",Oklahoma,229507.0,2347.0,13.2,0.1,2016
Civilian employed population 16 years and over,Oregon,1832620.0,6029.0,100.0,,2016
"        Management, business, science, and arts occupations",Oregon,687982.0,5791.0,37.5,0.3,2016
        Service occupations,Oregon,340333.0,4132.0,18.6,0.2,2016
        Sales and office occupations,Oregon,425966.0,4182.0,23.2,0.2,2016
"        Natural resources, construction, and maintenance occupations",Oregon,160561.0,2819.0,8.8,0.2,2016
"        Production, transportation, and material moving occupations",Oregon,217778.0,3662.0,11.9,0.2,2016
Civilian employed population 16 years and over,Pennsylvania,6043693.0,11358.0,100.0,,2016
"        Management, business, science, and arts occupations",Pennsylvania,2247642.0,12034.0,37.2,0.2,2016
        Service occupations,Pennsylvania,1065358.0,7674.0,17.6,0.1,2016
        Sales and office occupations,Pennsylvania,1427752.0,6777.0,23.6,0.1,2016
"        Natural resources, construction, and maintenance occupations",Pennsylvania,494564.0,4580.0,8.2,0.1,2016
"        Production, transportation, and material moving occupations",Pennsylvania,808377.0,5016.0,13.4,0.1,2016
Civilian employed population 16 years and over,Puerto Rico,1055106.0,5907.0,100.0,,2016
"        Management, business, science, and arts occupations",Puerto Rico,338815.0,4026.0,32.1,0.3,2016
        Service occupations,Puerto Rico,216879.0,3352.0,20.6,0.3,2016
        Sales and office occupations,Puerto Rico,293487.0,3440.0,27.8,0.3,2016
"        Natural resources, construction, and maintenance occupations",Puerto Rico,100517.0,2142.0,9.5,0.2,2016
"        Production, transportation, and material moving occupations",Puerto Rico,105408.0,2856.0,10.0,0.3,2016
Civilian employed population 16 years and over,Rhode Island,520482.0,2776.0,100.0,,2016
"        Management, business, science, and arts occupations",Rhode Island,195318.0,2812.0,37.5,0.5,2016
        Service occupations,Rhode Island,104026.0,2242.0,20.0,0.4,2016
        Sales and office occupations,Rhode Island,123495.0,2384.0,23.7,0.4,2016
"        Natural resources, construction, and maintenance occupations",Rhode Island,38607.0,1491.0,7.4,0.3,2016
"        Production, transportation, and material moving occupations",Rhode Island,59036.0,1748.0,11.3,0.3,2016
Civilian employed population 16 years and over,South Carolina,2129323.0,7181.0,100.0,,2016
"        Management, business, science, and arts occupations",South Carolina,713327.0,6919.0,33.5,0.3,2016
        Service occupations,South Carolina,385345.0,4580.0,18.1,0.2,2016
        Sales and office occupations,South Carolina,524669.0,4958.0,24.6,0.2,2016
"        Natural resources, construction, and maintenance occupations",South Carolina,192123.0,3381.0,9.0,0.2,2016
"        Production, transportation, and material moving occupations",South Carolina,313859.0,3773.0,14.7,0.2,2016
Civilian employed population 16 years and over,South Dakota,434693.0,2255.0,100.0,,2016
"        Management, business, science, and arts occupations",South Dakota,152584.0,2099.0,35.1,0.5,2016
        Service occupations,South Dakota,73521.0,1481.0,16.9,0.3,2016
        Sales and office occupations,South Dakota,103818.0,1792.0,23.9,0.4,2016
"        Natural resources, construction, and maintenance occupations",South Dakota,47719.0,1398.0,11.0,0.3,2016
"        Production, transportation, and material moving occupations",South Dakota,57051.0,1403.0,13.1,0.3,2016
Civilian employed population 16 years and over,Tennessee,2937131.0,8232.0,100.0,,2016
"        Management, business, science, and arts occupations",Tennessee,999560.0,8355.0,34.0,0.3,2016
        Service occupations,Tennessee,497980.0,4314.0,17.0,0.1,2016
        Sales and office occupations,Tennessee,722927.0,5730.0,24.6,0.2,2016
"        Natural resources, construction, and maintenance occupations",Tennessee,259734.0,3438.0,8.8,0.1,2016
"        Production, transportation, and material moving occupations",Tennessee,456930.0,5064.0,15.6,0.2,2016
Civilian employed population 16 years and over,Texas,12371392.0,16258.0,100.0,,2016
"        Management, business, science, and arts occupations",Texas,4382313.0,23330.0,35.4,0.2,2016
        Service occupations,Texas,2185662.0,13230.0,17.7,0.1,2016
        Sales and office occupations,Texas,2988311.0,13527.0,24.2,0.1,2016
"        Natural resources, construction, and maintenance occupations",Texas,1342559.0,9598.0,10.9,0.1,2016
"        Production, transportation, and material moving occupations",Texas,1472547.0,10255.0,11.9,0.1,2016
Civilian employed population 16 years and over,Utah,1374146.0,4534.0,100.0,,2016
"        Management, business, science, and arts occupations",Utah,511481.0,4275.0,37.2,0.3,2016
        Service occupations,Utah,212446.0,3058.0,15.5,0.2,2016
        Sales and office occupations,Utah,360103.0,3605.0,26.2,0.2,2016
"        Natural resources, construction, and maintenance occupations",Utah,120542.0,2551.0,8.8,0.2,2016
"        Production, transportation, and material moving occupations",Utah,169574.0,2901.0,12.3,0.2,2016
Civilian employed population 16 years and over,Vermont,327237.0,1707.0,100.0,,2016
"        Management, business, science, and arts occupations",Vermont,131979.0,1862.0,40.3,0.5,2016
        Service occupations,Vermont,56784.0,1511.0,17.4,0.5,2016
        Sales and office occupations,Vermont,70598.0,1366.0,21.6,0.4,2016
"        Natural resources, construction, and maintenance occupations",Vermont,32565.0,988.0,10.0,0.3,2016
"        Production, transportation, and material moving occupations",Vermont,35311.0,1035.0,10.8,0.3,2016
Civilian employed population 16 years and over,Virginia,4036456.0,7723.0,100.0,,2016
"        Management, business, science, and arts occupations",Virginia,1731299.0,10388.0,42.9,0.2,2016
        Service occupations,Virginia,677558.0,5430.0,16.8,0.1,2016
        Sales and office occupations,Virginia,902731.0,5745.0,22.4,0.1,2016
"        Natural resources, construction, and maintenance occupations",Virginia,339501.0,4462.0,8.4,0.1,2016
"        Production, transportation, and material moving occupations",Virginia,385367.0,5270.0,9.5,0.1,2016
Civilian employed population 16 years and over,Washington,3331321.0,7161.0,100.0,,2016
"        Management, business, science, and arts occupations",Washington,1316143.0,8272.0,39.5,0.2,2016
        Service occupations,Washington,577191.0,6037.0,17.3,0.2,2016
        Sales and office occupations,Washington,739275.0,5397.0,22.2,0.1,2016
"        Natural resources, construction, and maintenance occupations",Washington,320415.0,4566.0,9.6,0.1,2016
"        Production, transportation, and material moving occupations",Washington,378297.0,4443.0,11.4,0.1,2016
Civilian employed population 16 years and over,West Virginia,750412.0,4063.0,100.0,,2016
"        Management, business, science, and arts occupations",West Virginia,242501.0,3510.0,32.3,0.4,2016
        Service occupations,West Virginia,144963.0,2555.0,19.3,0.3,2016
        Sales and office occupations,West Virginia,179113.0,2839.0,23.9,0.4,2016
"        Natural resources, construction, and maintenance occupations",West Virginia,87111.0,2020.0,11.6,0.3,2016
"        Production, transportation, and material moving occupations",West Virginia,96724.0,2026.0,12.9,0.3,2016
Civilian employed population 16 years and over,Wisconsin,2910339.0,5714.0,100.0,,2016
"        Management, business, science, and arts occupations",Wisconsin,1019630.0,6536.0,35.0,0.2,2016
        Service occupations,Wisconsin,493769.0,3627.0,17.0,0.1,2016
        Sales and office occupations,Wisconsin,664898.0,4594.0,22.8,0.2,2016
"        Natural resources, construction, and maintenance occupations",Wisconsin,245727.0,2688.0,8.4,0.1,2016
"        Production, transportation, and material moving occupations",Wisconsin,486315.0,3097.0,16.7,0.1,2016
Civilian employed population 16 years and over,Wyoming,293598.0,2059.0,100.0,,2016
"        Management, business, science, and arts occupations",Wyoming,96127.0,1732.0,32.7,0.6,2016
        Service occupations,Wyoming,53321.0,1536.0,18.2,0.5,2016
        Sales and office occupations,Wyoming,61420.0,1626.0,20.9,0.5,2016
"        Natural resources, construction, and maintenance occupations",Wyoming,46426.0,1512.0,15.8,0.5,2016
"        Production, transportation, and material moving occupations",Wyoming,36304.0,1194.0,12.4,0.4,2016
Civilian employed population 16 years and over,Alabama,2055509.0,6783.0,100.0,,2017
"        Management, business, science, and arts occupations",Alabama,700328.0,6539.0,34.1,0.3,2017
        Service occupations,Alabama,341617.0,4228.0,16.6,0.2,2017
        Sales and office occupations,Alabama,487118.0,5274.0,23.7,0.2,2017
"        Natural resources, construction, and maintenance occupations",Alabama,197982.0,3096.0,9.6,0.2,2017
"        Production, transportation, and material moving occupations",Alabama,328464.0,4309.0,16.0,0.2,2017
Civilian employed population 16 years and over,Alaska,354045.0,1983.0,100.0,,2017
"        Management, business, science, and arts occupations",Alaska,130013.0,2216.0,36.7,0.6,2017
        Service occupations,Alaska,61208.0,1785.0,17.3,0.5,2017
        Sales and office occupations,Alaska,80538.0,1869.0,22.7,0.5,2017
"        Natural resources, construction, and maintenance occupations",Alaska,43634.0,1354.0,12.3,0.4,2017
"        Production, transportation, and material moving occupations",Alaska,38652.0,1337.0,10.9,0.4,2017
Civilian employed population 16 years and over,Arizona,2953891.0,7521.0,100.0,,2017
"        Management, business, science, and arts occupations",Arizona,1053407.0,8694.0,35.7,0.3,2017
        Service occupations,Arizona,579712.0,6051.0,19.6,0.2,2017
        Sales and office occupations,Arizona,765571.0,7448.0,25.9,0.2,2017
"        Natural resources, construction, and maintenance occupations",Arizona,269299.0,4115.0,9.1,0.1,2017
"        Production, transportation, and material moving occupations",Arizona,285902.0,3819.0,9.7,0.1,2017
Civilian employed population 16 years and over,Arkansas,1276536.0,4915.0,100.0,,2017
"        Management, business, science, and arts occupations",Arkansas,421437.0,4430.0,33.0,0.3,2017
        Service occupations,Arkansas,216668.0,3596.0,17.0,0.3,2017
        Sales and office occupations,Arkansas,299245.0,3889.0,23.4,0.3,2017
"        Natural resources, construction, and maintenance occupations",Arkansas,133549.0,2436.0,10.5,0.2,2017
"        Production, transportation, and material moving occupations",Arkansas,205637.0,3273.0,16.1,0.3,2017
Civilian employed population 16 years and over,California,17993915.0,18456.0,100.0,,2017
"        Management, business, science, and arts occupations",California,6852750.0,29102.0,38.1,0.1,2017
        Service occupations,California,3358297.0,18020.0,18.7,0.1,2017
        Sales and office occupations,California,4159589.0,13761.0,23.1,0.1,2017
"        Natural resources, construction, and maintenance occupations",California,1634116.0,9884.0,9.1,0.1,2017
"        Production, transportation, and material moving occupations",California,1989163.0,10272.0,11.1,0.1,2017
Civilian employed population 16 years and over,Colorado,2760076.0,5660.0,100.0,,2017
"        Management, business, science, and arts occupations",Colorado,1138463.0,7393.0,41.2,0.2,2017
        Service occupations,Colorado,476888.0,5166.0,17.3,0.2,2017
        Sales and office occupations,Colorado,636889.0,4611.0,23.1,0.2,2017
"        Natural resources, construction, and maintenance occupations",Colorado,257832.0,3630.0,9.3,0.1,2017
"        Production, transportation, and material moving occupations",Colorado,250004.0,3950.0,9.1,0.1,2017
Civilian employed population 16 years and over,Connecticut,1805086.0,5573.0,100.0,,2017
"        Management, business, science, and arts occupations",Connecticut,767859.0,6429.0,42.5,0.3,2017
        Service occupations,Connecticut,321687.0,3679.0,17.8,0.2,2017
        Sales and office occupations,Connecticut,412832.0,4506.0,22.9,0.2,2017
"        Natural resources, construction, and maintenance occupations",Connecticut,133202.0,2555.0,7.4,0.1,2017
"        Production, transportation, and material moving occupations",Connecticut,169506.0,2640.0,9.4,0.1,2017
Civilian employed population 16 years and over,Delaware,441513.0,2776.0,100.0,,2017
"        Management, business, science, and arts occupations",Delaware,175682.0,2538.0,39.8,0.5,2017
        Service occupations,Delaware,78880.0,1983.0,17.9,0.4,2017
        Sales and office occupations,Delaware,103425.0,2170.0,23.4,0.5,2017
"        Natural resources, construction, and maintenance occupations",Delaware,37262.0,1317.0,8.4,0.3,2017
"        Production, transportation, and material moving occupations",Delaware,46264.0,1657.0,10.5,0.4,2017
Civilian employed population 16 years and over,District of Columbia,357701.0,2169.0,100.0,,2017
"        Management, business, science, and arts occupations",District of Columbia,220783.0,2265.0,61.7,0.6,2017
        Service occupations,District of Columbia,54613.0,1711.0,15.3,0.5,2017
        Sales and office occupations,District of Columbia,59671.0,1781.0,16.7,0.5,2017
"        Natural resources, construction, and maintenance occupations",District of Columbia,9589.0,815.0,2.7,0.2,2017
"        Production, transportation, and material moving occupations",District of Columbia,13045.0,884.0,3.6,0.2,2017
Civilian employed population 16 years and over,Florida,9018570.0,16488.0,100.0,,2017
"        Management, business, science, and arts occupations",Florida,3122128.0,20348.0,34.6,0.2,2017
        Service occupations,Florida,1832577.0,12715.0,20.3,0.2,2017
        Sales and office occupations,Florida,2406985.0,12267.0,26.7,0.1,2017
"        Natural resources, construction, and maintenance occupations",Florida,829789.0,9124.0,9.2,0.1,2017
"        Production, transportation, and material moving occupations",Florida,827091.0,8450.0,9.2,0.1,2017
Civilian employed population 16 years and over,Georgia,4606329.0,10137.0,100.0,,2017
"        Management, business, science, and arts occupations",Georgia,1687624.0,11709.0,36.6,0.2,2017
        Service occupations,Georgia,768220.0,7265.0,16.7,0.2,2017
        Sales and office occupations,Georgia,1117662.0,8380.0,24.3,0.2,2017
"        Natural resources, construction, and maintenance occupations",Georgia,418619.0,4993.0,9.1,0.1,2017
"        Production, transportation, and material moving occupations",Georgia,614204.0,6428.0,13.3,0.1,2017
Civilian employed population 16 years and over,Hawaii,671758.0,3189.0,100.0,,2017
"        Management, business, science, and arts occupations",Hawaii,229529.0,2993.0,34.2,0.4,2017
        Service occupations,Hawaii,153890.0,2381.0,22.9,0.3,2017
        Sales and office occupations,Hawaii,167296.0,2544.0,24.9,0.4,2017
"        Natural resources, construction, and maintenance occupations",Hawaii,63732.0,1683.0,9.5,0.2,2017
"        Production, transportation, and material moving occupations",Hawaii,57311.0,1568.0,8.5,0.2,2017
Civilian employed population 16 years and over,Idaho,748658.0,3516.0,100.0,,2017
"        Management, business, science, and arts occupations",Idaho,256453.0,3336.0,34.3,0.4,2017
        Service occupations,Idaho,133646.0,2787.0,17.9,0.4,2017
        Sales and office occupations,Idaho,175748.0,3433.0,23.5,0.4,2017
"        Natural resources, construction, and maintenance occupations",Idaho,88309.0,2535.0,11.8,0.3,2017
"        Production, transportation, and material moving occupations",Idaho,94502.0,2632.0,12.6,0.3,2017
Civilian employed population 16 years and over,Illinois,6181653.0,11428.0,100.0,,2017
"        Management, business, science, and arts occupations",Illinois,2321710.0,13275.0,37.6,0.2,2017
        Service occupations,Illinois,1067320.0,7695.0,17.3,0.1,2017
        Sales and office occupations,Illinois,1481082.0,7729.0,24.0,0.1,2017
"        Natural resources, construction, and maintenance occupations",Illinois,446857.0,4145.0,7.2,0.1,2017
"        Production, transportation, and material moving occupations",Illinois,864684.0,6026.0,14.0,0.1,2017
Civilian employed population 16 years and over,Indiana,3124295.0,7633.0,100.0,,2017
"        Management, business, science, and arts occupations",Indiana,1037693.0,8702.0,33.2,0.2,2017
        Service occupations,Indiana,521924.0,5552.0,16.7,0.2,2017
        Sales and office occupations,Indiana,709695.0,5421.0,22.7,0.2,2017
"        Natural resources, construction, and maintenance occupations",Indiana,274526.0,3492.0,8.8,0.1,2017
"        Production, transportation, and material moving occupations",Indiana,580457.0,5272.0,18.6,0.2,2017
Civilian employed population 16 years and over,Iowa,1599718.0,3937.0,100.0,,2017
"        Management, business, science, and arts occupations",Iowa,564694.0,4811.0,35.3,0.3,2017
        Service occupations,Iowa,263453.0,2941.0,16.5,0.2,2017
        Sales and office occupations,Iowa,363159.0,3822.0,22.7,0.2,2017
"        Natural resources, construction, and maintenance occupations",Iowa,151391.0,2338.0,9.5,0.1,2017
"        Production, transportation, and material moving occupations",Iowa,257021.0,2767.0,16.1,0.2,2017
Civilian employed population 16 years and over,Kansas,1420045.0,4304.0,100.0,,2017
"        Management, business, science, and arts occupations",Kansas,538249.0,4736.0,37.9,0.3,2017
        Service occupations,Kansas,234291.0,3516.0,16.5,0.2,2017
        Sales and office occupations,Kansas,318417.0,3144.0,22.4,0.2,2017
"        Natural resources, construction, and maintenance occupations",Kansas,137407.0,2221.0,9.7,0.2,2017
"        Production, transportation, and material moving occupations",Kansas,191681.0,2351.0,13.5,0.2,2017
Civilian employed population 16 years and over,Kentucky,1938150.0,6726.0,100.0,,2017
"        Management, business, science, and arts occupations",Kentucky,645598.0,5855.0,33.3,0.2,2017
        Service occupations,Kentucky,323467.0,4587.0,16.7,0.2,2017
        Sales and office occupations,Kentucky,456935.0,4092.0,23.6,0.2,2017
"        Natural resources, construction, and maintenance occupations",Kentucky,179029.0,2971.0,9.2,0.2,2017
"        Production, transportation, and material moving occupations",Kentucky,333121.0,3793.0,17.2,0.2,2017
Civilian employed population 16 years and over,Louisiana,2031238.0,6531.0,100.0,,2017
"        Management, business, science, and arts occupations",Louisiana,672365.0,6823.0,33.1,0.3,2017
        Service occupations,Louisiana,389700.0,4428.0,19.2,0.2,2017
        Sales and office occupations,Louisiana,481307.0,5341.0,23.7,0.2,2017
"        Natural resources, construction, and maintenance occupations",Louisiana,238021.0,4169.0,11.7,0.2,2017
"        Production, transportation, and material moving occupations",Louisiana,249845.0,4105.0,12.3,0.2,2017
Civilian employed population 16 years and over,Maine,658693.0,3022.0,100.0,,2017
"        Management, business, science, and arts occupations",Maine,241309.0,3180.0,36.6,0.5,2017
        Service occupations,Maine,120502.0,2410.0,18.3,0.4,2017
        Sales and office occupations,Maine,152919.0,2727.0,23.2,0.4,2017
"        Natural resources, construction, and maintenance occupations",Maine,70206.0,1643.0,10.7,0.2,2017
