label,state,estimate,moe,percent,percent moe,year
Civilian employed population 16 years and over,Texas,12371392.0,16258.0,100.0,,2016
        Private wage and salary workers,Texas,9864638.0,18487.0,79.7,0.1,2016
        Government workers,Texas,1664327.0,12996.0,13.5,0.1,2016
        Self-employed in own not incorporated business workers,Texas,821872.0,6984.0,6.6,0.1,2016
        Unpaid family workers,Texas,20555.0,1138.0,0.2,0.1,2016
Civilian employed population 16 years and over,Utah,1374146.0,4534.0,100.0,,2016
        Private wage and salary workers,Utah,1105272.0,4659.0,80.4,0.3,2016
        Government workers,Utah,202474.0,3231.0,14.7,0.2,2016
        Self-employed in own not incorporated business workers,Utah,64178.0,1712.0,4.7,0.1,2016
        Unpaid family workers,Utah,2222.0,321.0,0.2,0.1,2016
Civilian employed population 16 years and over,Vermont,327237.0,1707.0,100.0,,2016
        Private wage and salary workers,Vermont,250976.0,1699.0,76.7,0.4,2016
        Government workers,Vermont,46098.0,1241.0,14.1,0.4,2016
        Self-employed in own not incorporated business workers,Vermont,29411.0,980.0,9.0,0.3,2016
        Unpaid family workers,Vermont,752.0,127.0,0.2,0.1,2016
Civilian employed population 16 years and over,Virginia,4036456.0,7723.0,100.0,,2016
        Private wage and salary workers,Virginia,3014062.0,9724.0,74.7,0.2,2016
        Government workers,Virginia,815796.0,6916.0,20.2,0.2,2016
        Self-employed in own not incorporated business workers,Virginia,201063.0,3334.0,5.0,0.1,2016
        Unpaid family workers,Virginia,5535.0,416.0,0.1,0.1,2016
Civilian employed population 16 years and over,Washington,3331321.0,7161.0,100.0,,2016
        Private wage and salary workers,Washington,2592946.0,7212.0,77.8,0.2,2016
        Government workers,Washington,533965.0,6164.0,16.0,0.2,2016
        Self-employed in own not incorporated business workers,Washington,198621.0,3390.0,6.0,0.1,2016
        Unpaid family workers,Washington,5789.0,499.0,0.2,0.1,2016
Civilian employed population 16 years and over,West Virginia,750412.0,4063.0,100.0,,2016
        Private wage and salary workers,West Virginia,574550.0,4123.0,76.6,0.4,2016
        Government workers,West Virginia,142031.0,2764.0,18.9,0.3,2016
        Self-employed in own not incorporated business workers,West Virginia,32949.0,1318.0,4.4,0.2,2016
        Unpaid family workers,West Virginia,882.0,202.0,0.1,0.1,2016
Civilian employed population 16 years and over,Wisconsin,2910339.0,5714.0,100.0,,2016
        Private wage and salary workers,Wisconsin,2399806.0,5384.0,82.5,0.1,2016
        Government workers,Wisconsin,356573.0,3944.0,12.3,0.1,2016
        Self-employed in own not incorporated business workers,Wisconsin,148362.0,2004.0,5.1,0.1,2016
        Unpaid family workers,Wisconsin,5598.0,419.0,0.2,0.1,2016
Civilian employed population 16 years and over,Wyoming,293598.0,2059.0,100.0,,2016
        Private wage and salary workers,Wyoming,213324.0,2474.0,72.7,0.6,2016
        Government workers,Wyoming,60759.0,1360.0,20.7,0.5,2016
        Self-employed in own not incorporated business workers,Wyoming,18716.0,945.0,6.4,0.3,2016
        Unpaid family workers,Wyoming,799.0,197.0,0.3,0.1,2016
Civilian employed population 16 years and over,Alabama,2055509.0,6783.0,100.0,,2017
        Private wage and salary workers,Alabama,1624536.0,7007.0,79.0,0.3,2017
        Government workers,Alabama,320782.0,4672.0,15.6,0.2,2017
        Self-employed in own not incorporated business workers,Alabama,106403.0,2452.0,5.2,0.1,2017
        Unpaid family workers,Alabama,3788.0,436.0,0.2,0.1,2017
Civilian employed population 16 years and over,Alaska,354045.0,1983.0,100.0,,2017
        Private wage and salary workers,Alaska,241792.0,2539.0,68.3,0.6,2017
        Government workers,Alaska,89299.0,1916.0,25.2,0.5,2017
        Self-employed in own not incorporated business workers,Alaska,22166.0,889.0,6.3,0.2,2017
        Unpaid family workers,Alaska,788.0,198.0,0.2,0.1,2017
Civilian employed population 16 years and over,Arizona,2953891.0,7521.0,100.0,,2017
        Private wage and salary workers,Arizona,2357781.0,8419.0,79.8,0.2,2017
        Government workers,Arizona,412271.0,4901.0,14.0,0.2,2017
        Self-employed in own not incorporated business workers,Arizona,179130.0,3484.0,6.1,0.1,2017
        Unpaid family workers,Arizona,4709.0,531.0,0.2,0.1,2017
Civilian employed population 16 years and over,Arkansas,1276536.0,4915.0,100.0,,2017
        Private wage and salary workers,Arkansas,997977.0,5350.0,78.2,0.3,2017
        Government workers,Arkansas,198859.0,3128.0,15.6,0.2,2017
        Self-employed in own not incorporated business workers,Arkansas,77483.0,2373.0,6.1,0.2,2017
        Unpaid family workers,Arkansas,2217.0,306.0,0.2,0.1,2017
Civilian employed population 16 years and over,California,17993915.0,18456.0,100.0,,2017
        Private wage and salary workers,California,14065974.0,21095.0,78.2,0.1,2017
        Government workers,California,2431062.0,18865.0,13.5,0.1,2017
        Self-employed in own not incorporated business workers,California,1465722.0,11742.0,8.1,0.1,2017
        Unpaid family workers,California,31157.0,1198.0,0.2,0.1,2017
Civilian employed population 16 years and over,Colorado,2760076.0,5660.0,100.0,,2017
        Private wage and salary workers,Colorado,2209681.0,6544.0,80.1,0.2,2017
        Government workers,Colorado,371117.0,4657.0,13.4,0.2,2017
        Self-employed in own not incorporated business workers,Colorado,174312.0,3206.0,6.3,0.1,2017
        Unpaid family workers,Colorado,4966.0,501.0,0.2,0.1,2017
Civilian employed population 16 years and over,Connecticut,1805086.0,5573.0,100.0,,2017
        Private wage and salary workers,Connecticut,1452260.0,6150.0,80.5,0.2,2017
        Government workers,Connecticut,234604.0,3386.0,13.0,0.2,2017
        Self-employed in own not incorporated business workers,Connecticut,114753.0,2106.0,6.4,0.1,2017
        Unpaid family workers,Connecticut,3469.0,541.0,0.2,0.1,2017
Civilian employed population 16 years and over,Delaware,441513.0,2776.0,100.0,,2017
        Private wage and salary workers,Delaware,361069.0,2975.0,81.8,0.4,2017
        Government workers,Delaware,62670.0,1741.0,14.2,0.4,2017
        Self-employed in own not incorporated business workers,Delaware,17248.0,1044.0,3.9,0.2,2017
        Unpaid family workers,Delaware,526.0,146.0,0.1,0.1,2017
Civilian employed population 16 years and over,District of Columbia,357701.0,2169.0,100.0,,2017
        Private wage and salary workers,District of Columbia,254036.0,2535.0,71.0,0.5,2017
        Government workers,District of Columbia,87931.0,1828.0,24.6,0.5,2017
        Self-employed in own not incorporated business workers,District of Columbia,15254.0,865.0,4.3,0.2,2017
        Unpaid family workers,District of Columbia,480.0,165.0,0.1,0.1,2017
Civilian employed population 16 years and over,Florida,9018570.0,16488.0,100.0,,2017
        Private wage and salary workers,Florida,7401949.0,13451.0,82.1,0.1,2017
        Government workers,Florida,1070198.0,11335.0,11.9,0.1,2017
        Self-employed in own not incorporated business workers,Florida,531859.0,6016.0,5.9,0.1,2017
        Unpaid family workers,Florida,14564.0,906.0,0.2,0.1,2017
Civilian employed population 16 years and over,Georgia,4606329.0,10137.0,100.0,,2017
        Private wage and salary workers,Georgia,3668232.0,10981.0,79.6,0.2,2017
        Government workers,Georgia,677730.0,7314.0,14.7,0.2,2017
        Self-employed in own not incorporated business workers,Georgia,253149.0,4335.0,5.5,0.1,2017
        Unpaid family workers,Georgia,7218.0,659.0,0.2,0.1,2017
Civilian employed population 16 years and over,Hawaii,671758.0,3189.0,100.0,,2017
        Private wage and salary workers,Hawaii,487802.0,3848.0,72.6,0.4,2017
        Government workers,Hawaii,136689.0,2293.0,20.3,0.3,2017
        Self-employed in own not incorporated business workers,Hawaii,45903.0,1471.0,6.8,0.2,2017
        Unpaid family workers,Hawaii,1364.0,311.0,0.2,0.1,2017
Civilian employed population 16 years and over,Idaho,748658.0,3516.0,100.0,,2017
        Private wage and salary workers,Idaho,579012.0,3907.0,77.3,0.4,2017
        Government workers,Idaho,113124.0,2639.0,15.1,0.3,2017
        Self-employed in own not incorporated business workers,Idaho,54556.0,1689.0,7.3,0.2,2017
        Unpaid family workers,Idaho,1966.0,282.0,0.3,0.1,2017
Civilian employed population 16 years and over,Illinois,6181653.0,11428.0,100.0,,2017
        Private wage and salary workers,Illinois,5151001.0,10909.0,83.3,0.1,2017
        Government workers,Illinois,735353.0,7544.0,11.9,0.1,2017
        Self-employed in own not incorporated business workers,Illinois,286255.0,3620.0,4.6,0.1,2017
        Unpaid family workers,Illinois,9044.0,540.0,0.1,0.1,2017
Civilian employed population 16 years and over,Indiana,3124295.0,7633.0,100.0,,2017
        Private wage and salary workers,Indiana,2644699.0,7329.0,84.6,0.1,2017
        Government workers,Indiana,333491.0,4474.0,10.7,0.1,2017
        Self-employed in own not incorporated business workers,Indiana,141485.0,2613.0,4.5,0.1,2017
        Unpaid family workers,Indiana,4620.0,416.0,0.1,0.1,2017
Civilian employed population 16 years and over,Iowa,1599718.0,3937.0,100.0,,2017
        Private wage and salary workers,Iowa,1281976.0,4356.0,80.1,0.2,2017
        Government workers,Iowa,212517.0,3228.0,13.3,0.2,2017
        Self-employed in own not incorporated business workers,Iowa,102357.0,1954.0,6.4,0.1,2017
        Unpaid family workers,Iowa,2868.0,327.0,0.2,0.1,2017
Civilian employed population 16 years and over,Kansas,1420045.0,4304.0,100.0,,2017
        Private wage and salary workers,Kansas,1111727.0,4224.0,78.3,0.2,2017
        Government workers,Kansas,220124.0,2797.0,15.5,0.2,2017
        Self-employed in own not incorporated business workers,Kansas,85473.0,1909.0,6.0,0.1,2017
        Unpaid family workers,Kansas,2721.0,270.0,0.2,0.1,2017
Civilian employed population 16 years and over,Kentucky,1938150.0,6726.0,100.0,,2017
        Private wage and salary workers,Kentucky,1552365.0,6005.0,80.1,0.2,2017
        Government workers,Kentucky,279246.0,4150.0,14.4,0.2,2017
        Self-employed in own not incorporated business workers,Kentucky,103240.0,2177.0,5.3,0.1,2017
        Unpaid family workers,Kentucky,3299.0,437.0,0.2,0.1,2017
Civilian employed population 16 years and over,Louisiana,2031238.0,6531.0,100.0,,2017
        Private wage and salary workers,Louisiana,1612128.0,6476.0,79.4,0.2,2017
        Government workers,Louisiana,302249.0,4962.0,14.9,0.2,2017
        Self-employed in own not incorporated business workers,Louisiana,113830.0,2721.0,5.6,0.1,2017
        Unpaid family workers,Louisiana,3031.0,404.0,0.1,0.1,2017
Civilian employed population 16 years and over,Maine,658693.0,3022.0,100.0,,2017
        Private wage and salary workers,Maine,511521.0,3368.0,77.7,0.3,2017
        Government workers,Maine,89787.0,1631.0,13.6,0.2,2017
        Self-employed in own not incorporated business workers,Maine,56673.0,1367.0,8.6,0.2,2017
        Unpaid family workers,Maine,712.0,134.0,0.1,0.1,2017
Civilian employed population 16 years and over,Maryland,3040792.0,6119.0,100.0,,2017
        Private wage and salary workers,Maryland,2226905.0,7287.0,73.2,0.2,2017
        Government workers,Maryland,664664.0,6135.0,21.9,0.2,2017
        Self-employed in own not incorporated business workers,Maryland,145773.0,2383.0,4.8,0.1,2017
        Unpaid family workers,Maryland,3450.0,374.0,0.1,0.1,2017
Civilian employed population 16 years and over,Massachusetts,3525672.0,7336.0,100.0,,2017
        Private wage and salary workers,Massachusetts,2887141.0,7629.0,81.9,0.1,2017
        Government workers,Massachusetts,427869.0,5112.0,12.1,0.1,2017
        Self-employed in own not incorporated business workers,Massachusetts,206231.0,2798.0,5.8,0.1,2017
        Unpaid family workers,Massachusetts,4431.0,433.0,0.1,0.1,2017
Civilian employed population 16 years and over,Michigan,4524874.0,8544.0,100.0,,2017
        Private wage and salary workers,Michigan,3816190.0,8743.0,84.3,0.1,2017
        Government workers,Michigan,476912.0,4928.0,10.5,0.1,2017
        Self-employed in own not incorporated business workers,Michigan,224117.0,3282.0,5.0,0.1,2017
        Unpaid family workers,Michigan,7655.0,509.0,0.2,0.1,2017
Civilian employed population 16 years and over,Minnesota,2904103.0,5562.0,100.0,,2017
        Private wage and salary workers,Minnesota,2404269.0,5432.0,82.8,0.1,2017
        Government workers,Minnesota,338915.0,3569.0,11.7,0.1,2017
        Self-employed in own not incorporated business workers,Minnesota,156771.0,2110.0,5.4,0.1,2017
        Unpaid family workers,Minnesota,4148.0,310.0,0.1,0.1,2017
Civilian employed population 16 years and over,Mississippi,1221828.0,5407.0,100.0,,2017
        Private wage and salary workers,Mississippi,931485.0,5242.0,76.2,0.3,2017
        Government workers,Mississippi,221107.0,4085.0,18.1,0.3,2017
        Self-employed in own not incorporated business workers,Mississippi,67305.0,2045.0,5.5,0.2,2017
        Unpaid family workers,Mississippi,1931.0,321.0,0.2,0.1,2017
Civilian employed population 16 years and over,Missouri,2867393.0,8173.0,100.0,,2017
        Private wage and salary workers,Missouri,2353075.0,7914.0,82.1,0.2,2017
        Government workers,Missouri,349585.0,5109.0,12.2,0.2,2017
        Self-employed in own not incorporated business workers,Missouri,159355.0,2719.0,5.6,0.1,2017
        Unpaid family workers,Missouri,5378.0,483.0,0.2,0.1,2017
Civilian employed population 16 years and over,Montana,497995.0,2423.0,100.0,,2017
        Private wage and salary workers,Montana,364861.0,2454.0,73.3,0.4,2017
        Government workers,Montana,87271.0,1918.0,17.5,0.4,2017
        Self-employed in own not incorporated business workers,Montana,43871.0,1410.0,8.8,0.3,2017
        Unpaid family workers,Montana,1992.0,252.0,0.4,0.1,2017
Civilian employed population 16 years and over,Nebraska,987216.0,2692.0,100.0,,2017
        Private wage and salary workers,Nebraska,788169.0,3161.0,79.8,0.2,2017
        Government workers,Nebraska,135934.0,1946.0,13.8,0.2,2017
        Self-employed in own not incorporated business workers,Nebraska,61299.0,1413.0,6.2,0.1,2017
        Unpaid family workers,Nebraska,1814.0,208.0,0.2,0.1,2017
Civilian employed population 16 years and over,Nevada,1341358.0,4560.0,100.0,,2017
        Private wage and salary workers,Nevada,1111250.0,4945.0,82.8,0.2,2017
        Government workers,Nevada,159871.0,3076.0,11.9,0.2,2017
        Self-employed in own not incorporated business workers,Nevada,68862.0,2080.0,5.1,0.2,2017
        Unpaid family workers,Nevada,1375.0,267.0,0.1,0.1,2017
Civilian employed population 16 years and over,New Hampshire,713424.0,3302.0,100.0,,2017
        Private wage and salary workers,New Hampshire,571488.0,3754.0,80.1,0.4,2017
        Government workers,New Hampshire,94361.0,2142.0,13.2,0.3,2017
        Self-employed in own not incorporated business workers,New Hampshire,46745.0,1506.0,6.6,0.2,2017
        Unpaid family workers,New Hampshire,830.0,189.0,0.1,0.1,2017
Civilian employed population 16 years and over,New Jersey,4388024.0,8037.0,100.0,,2017
        Private wage and salary workers,New Jersey,3589154.0,7190.0,81.8,0.1,2017
        Government workers,New Jersey,589100.0,5976.0,13.4,0.1,2017
        Self-employed in own not incorporated business workers,New Jersey,203589.0,3377.0,4.6,0.1,2017
        Unpaid family workers,New Jersey,6181.0,691.0,0.1,0.1,2017
Civilian employed population 16 years and over,New Mexico,879201.0,4351.0,100.0,,2017
        Private wage and salary workers,New Mexico,625188.0,3912.0,71.1,0.3,2017
        Government workers,New Mexico,194470.0,3016.0,22.1,0.3,2017
        Self-employed in own not incorporated business workers,New Mexico,57831.0,1816.0,6.6,0.2,2017
        Unpaid family workers,New Mexico,1712.0,271.0,0.2,0.1,2017
Civilian employed population 16 years and over,New York,9467631.0,14193.0,100.0,,2017
        Private wage and salary workers,New York,7453044.0,12566.0,78.7,0.1,2017
        Government workers,New York,1448673.0,11062.0,15.3,0.1,2017
        Self-employed in own not incorporated business workers,New York,552037.0,5934.0,5.8,0.1,2017
        Unpaid family workers,New York,13877.0,847.0,0.1,0.1,2017
Civilian employed population 16 years and over,North Carolina,4571020.0,9677.0,100.0,,2017
        Private wage and salary workers,North Carolina,3641757.0,8653.0,79.7,0.1,2017
        Government workers,North Carolina,660018.0,6755.0,14.4,0.1,2017
        Self-employed in own not incorporated business workers,North Carolina,262256.0,3595.0,5.7,0.1,2017
        Unpaid family workers,North Carolina,6989.0,584.0,0.2,0.1,2017
Civilian employed population 16 years and over,North Dakota,400454.0,2030.0,100.0,,2017
        Private wage and salary workers,North Dakota,305973.0,2487.0,76.4,0.4,2017
        Government workers,North Dakota,62761.0,1579.0,15.7,0.4,2017
        Self-employed in own not incorporated business workers,North Dakota,30555.0,879.0,7.6,0.2,2017
        Unpaid family workers,North Dakota,1165.0,228.0,0.3,0.1,2017
Civilian employed population 16 years and over,Ohio,5488180.0,11015.0,100.0,,2017
        Private wage and salary workers,Ohio,4553185.0,9711.0,83.0,0.1,2017
        Government workers,Ohio,661061.0,6917.0,12.0,0.1,2017
        Self-employed in own not incorporated business workers,Ohio,266209.0,3551.0,4.9,0.1,2017
        Unpaid family workers,Ohio,7725.0,581.0,0.1,0.1,2017
Civilian employed population 16 years and over,Oklahoma,1746419.0,4912.0,100.0,,2017
        Private wage and salary workers,Oklahoma,1343294.0,5183.0,76.9,0.2,2017
        Government workers,Oklahoma,291715.0,2998.0,16.7,0.2,2017
        Self-employed in own not incorporated business workers,Oklahoma,107723.0,2014.0,6.2,0.1,2017
        Unpaid family workers,Oklahoma,3687.0,367.0,0.2,0.1,2017
Civilian employed population 16 years and over,Oregon,1885983.0,5486.0,100.0,,2017
        Private wage and salary workers,Oregon,1484718.0,6250.0,78.7,0.2,2017
        Government workers,Oregon,257394.0,3761.0,13.6,0.2,2017
        Self-employed in own not incorporated business workers,Oregon,140492.0,2826.0,7.4,0.1,2017
        Unpaid family workers,Oregon,3379.0,425.0,0.2,0.1,2017
Civilian employed population 16 years and over,Pennsylvania,6096977.0,11665.0,100.0,,2017
        Private wage and salary workers,Pennsylvania,5143990.0,10842.0,84.4,0.1,2017
        Government workers,Pennsylvania,633509.0,5443.0,10.4,0.1,2017
        Self-employed in own not incorporated business workers,Pennsylvania,310723.0,3303.0,5.1,0.1,2017
        Unpaid family workers,Pennsylvania,8755.0,592.0,0.1,0.1,2017
Civilian employed population 16 years and over,Puerto Rico,1040136.0,6456.0,100.0,,2017
        Private wage and salary workers,Puerto Rico,713418.0,6459.0,68.6,0.4,2017
        Government workers,Puerto Rico,229016.0,3622.0,22.0,0.3,2017
        Self-employed in own not incorporated business workers,Puerto Rico,96143.0,2568.0,9.2,0.2,2017
        Unpaid family workers,Puerto Rico,1559.0,308.0,0.1,0.1,2017
Civilian employed population 16 years and over,Rhode Island,526071.0,3220.0,100.0,,2017
        Private wage and salary workers,Rhode Island,434812.0,3193.0,82.7,0.3,2017
        Government workers,Rhode Island,64352.0,1544.0,12.2,0.3,2017
        Self-employed in own not incorporated business workers,Rhode Island,26455.0,1227.0,5.0,0.2,2017
        Unpaid family workers,Rhode Island,452.0,130.0,0.1,0.1,2017
Civilian employed population 16 years and over,South Carolina,2181046.0,7467.0,100.0,,2017
        Private wage and salary workers,South Carolina,1732633.0,6539.0,79.4,0.2,2017
        Government workers,South Carolina,331131.0,4913.0,15.2,0.2,2017
        Self-employed in own not incorporated business workers,South Carolina,113901.0,2098.0,5.2,0.1,2017
        Unpaid family workers,South Carolina,3381.0,465.0,0.2,0.1,2017
Civilian employed population 16 years and over,South Dakota,438339.0,2243.0,100.0,,2017
        Private wage and salary workers,South Dakota,336256.0,2599.0,76.7,0.4,2017
        Government workers,South Dakota,65223.0,1553.0,14.9,0.4,2017
        Self-employed in own not incorporated business workers,South Dakota,35530.0,948.0,8.1,0.2,2017
        Unpaid family workers,South Dakota,1330.0,178.0,0.3,0.1,2017
Civilian employed population 16 years and over,Tennessee,2996610.0,7814.0,100.0,,2017
        Private wage and salary workers,Tennessee,2379336.0,7086.0,79.4,0.2,2017
        Government workers,Tennessee,408851.0,5393.0,13.6,0.2,2017
        Self-employed in own not incorporated business workers,Tennessee,203474.0,3151.0,6.8,0.1,2017
        Unpaid family workers,Tennessee,4949.0,464.0,0.2,0.1,2017
Civilian employed population 16 years and over,Texas,12689069.0,16147.0,100.0,,2017
        Private wage and salary workers,Texas,10148904.0,15721.0,80.0,0.1,2017
        Government workers,Texas,1675173.0,13687.0,13.2,0.1,2017
        Self-employed in own not incorporated business workers,Texas,844295.0,7232.0,6.7,0.1,2017
        Unpaid family workers,Texas,20697.0,1101.0,0.2,0.1,2017
Civilian employed population 16 years and over,Utah,1412214.0,4979.0,100.0,,2017
        Private wage and salary workers,Utah,1139254.0,5078.0,80.7,0.2,2017
        Government workers,Utah,204604.0,2906.0,14.5,0.2,2017
        Self-employed in own not incorporated business workers,Utah,66052.0,1789.0,4.7,0.1,2017
        Unpaid family workers,Utah,2304.0,361.0,0.2,0.1,2017
Civilian employed population 16 years and over,Vermont,327264.0,1811.0,100.0,,2017
        Private wage and salary workers,Vermont,251479.0,1917.0,76.8,0.4,2017
        Government workers,Vermont,46251.0,924.0,14.1,0.3,2017
        Self-employed in own not incorporated business workers,Vermont,28764.0,873.0,8.8,0.3,2017
        Unpaid family workers,Vermont,770.0,171.0,0.2,0.1,2017
Civilian employed population 16 years and over,Virginia,4084035.0,9033.0,100.0,,2017
        Private wage and salary workers,Virginia,3057978.0,8744.0,74.9,0.2,2017
        Government workers,Virginia,819795.0,7582.0,20.1,0.2,2017
        Self-employed in own not incorporated business workers,Virginia,200265.0,3484.0,4.9,0.1,2017
        Unpaid family workers,Virginia,5997.0,517.0,0.1,0.1,2017
Civilian employed population 16 years and over,Washington,3418123.0,7463.0,100.0,,2017
        Private wage and salary workers,Washington,2668577.0,7470.0,78.1,0.2,2017
        Government workers,Washington,543582.0,5791.0,15.9,0.2,2017
        Self-employed in own not incorporated business workers,Washington,199979.0,3155.0,5.9,0.1,2017
        Unpaid family workers,Washington,5985.0,535.0,0.2,0.1,2017
Civilian employed population 16 years and over,West Virginia,746958.0,4218.0,100.0,,2017
        Private wage and salary workers,West Virginia,572983.0,4087.0,76.7,0.4,2017
        Government workers,West Virginia,140020.0,2520.0,18.7,0.3,2017
        Self-employed in own not incorporated business workers,West Virginia,33048.0,1348.0,4.4,0.2,2017
        Unpaid family workers,West Virginia,907.0,198.0,0.1,0.1,2017
Civilian employed population 16 years and over,Wisconsin,2939880.0,6150.0,100.0,,2017
        Private wage and salary workers,Wisconsin,2425435.0,6565.0,82.5,0.1,2017
        Government workers,Wisconsin,358788.0,3377.0,12.2,0.1,2017
        Self-employed in own not incorporated business workers,Wisconsin,150143.0,2028.0,5.1,0.1,2017
        Unpaid family workers,Wisconsin,5514.0,381.0,0.2,0.1,2017
Civilian employed population 16 years and over,Wyoming,293633.0,2356.0,100.0,,2017
        Private wage and salary workers,Wyoming,212813.0,2363.0,72.5,0.6,2017
        Government workers,Wyoming,61401.0,1490.0,20.9,0.5,2017
        Self-employed in own not incorporated business workers,Wyoming,18513.0,1037.0,6.3,0.3,2017
        Unpaid family workers,Wyoming,906.0,206.0,0.3,0.1,2017
Civilian employed population 16 years and over,Alabama,2076708.0,7503.0,100.0,,2018
        Private wage and salary workers,Alabama,1646747.0,6847.0,79.3,0.2,2018
        Government workers,Alabama,317652.0,4599.0,15.3,0.2,2018
        Self-employed in own not incorporated business workers,Alabama,108676.0,2463.0,5.2,0.1,2018
        Unpaid family workers,Alabama,3633.0,390.0,0.2,0.1,2018
Civilian employed population 16 years and over,Alaska,351152.0,1873.0,100.0,,2018
        Private wage and salary workers,Alaska,238073.0,2347.0,67.8,0.6,2018
        Government workers,Alaska,89667.0,1996.0,25.5,0.6,2018
        Self-employed in own not incorporated business workers,Alaska,22489.0,1051.0,6.4,0.3,2018
        Unpaid family workers,Alaska,923.0,238.0,0.3,0.1,2018
Civilian employed population 16 years and over,Arizona,3045978.0,9071.0,100.0,,2018
        Private wage and salary workers,Arizona,2438771.0,7836.0,80.1,0.2,2018
        Government workers,Arizona,416321.0,4983.0,13.7,0.1,2018
        Self-employed in own not incorporated business workers,Arizona,185765.0,2906.0,6.1,0.1,2018
        Unpaid family workers,Arizona,5121.0,543.0,0.2,0.1,2018
Civilian employed population 16 years and over,Arkansas,1292263.0,6408.0,100.0,,2018
        Private wage and salary workers,Arkansas,1012489.0,5640.0,78.4,0.3,2018
        Government workers,Arkansas,197397.0,3487.0,15.3,0.2,2018
        Self-employed in own not incorporated business workers,Arkansas,79906.0,2031.0,6.2,0.2,2018
        Unpaid family workers,Arkansas,2471.0,326.0,0.2,0.1,2018
Civilian employed population 16 years and over,California,18309012.0,21745.0,100.0,,2018
        Private wage and salary workers,California,14328797.0,17859.0,78.3,0.1,2018
        Government workers,California,2460813.0,17596.0,13.4,0.1,2018
        Self-employed in own not incorporated business workers,California,1487950.0,10204.0,8.1,0.1,2018
        Unpaid family workers,California,31452.0,1335.0,0.2,0.1,2018
Civilian employed population 16 years and over,Colorado,2839374.0,6507.0,100.0,,2018
        Private wage and salary workers,Colorado,2279076.0,7659.0,80.3,0.2,2018
        Government workers,Colorado,378614.0,5006.0,13.3,0.2,2018
        Self-employed in own not incorporated business workers,Colorado,176336.0,2555.0,6.2,0.1,2018
        Unpaid family workers,Colorado,5348.0,558.0,0.2,0.1,2018
Civilian employed population 16 years and over,Connecticut,1810445.0,5049.0,100.0,,2018
        Private wage and salary workers,Connecticut,1462062.0,5811.0,80.8,0.2,2018
        Government workers,Connecticut,231961.0,3158.0,12.8,0.2,2018
        Self-employed in own not incorporated business workers,Connecticut,113288.0,2281.0,6.3,0.1,2018
        Unpaid family workers,Connecticut,3134.0,387.0,0.2,0.1,2018
Civilian employed population 16 years and over,Delaware,450946.0,2671.0,100.0,,2018
        Private wage and salary workers,Delaware,366729.0,3009.0,81.3,0.4,2018
        Government workers,Delaware,65343.0,1754.0,14.5,0.4,2018
        Self-employed in own not incorporated business workers,Delaware,18395.0,977.0,4.1,0.2,2018
        Unpaid family workers,Delaware,479.0,137.0,0.1,0.1,2018
Civilian employed population 16 years and over,District of Columbia,369194.0,2358.0,100.0,,2018
        Private wage and salary workers,District of Columbia,263340.0,2523.0,71.3,0.5,2018
        Government workers,District of Columbia,89149.0,2065.0,24.1,0.5,2018
        Self-employed in own not incorporated business workers,District of Columbia,16196.0,985.0,4.4,0.3,2018
        Unpaid family workers,District of Columbia,509.0,178.0,0.1,0.1,2018
Civilian employed population 16 years and over,Florida,9253932.0,18237.0,100.0,,2018
        Private wage and salary workers,Florida,7609666.0,17261.0,82.2,0.1,2018
        Government workers,Florida,1079061.0,12137.0,11.7,0.1,2018
        Self-employed in own not incorporated business workers,Florida,548717.0,6937.0,5.9,0.1,2018
        Unpaid family workers,Florida,16488.0,981.0,0.2,0.1,2018
Civilian employed population 16 years and over,Georgia,4721065.0,11269.0,100.0,,2018
        Private wage and salary workers,Georgia,3774185.0,11932.0,79.9,0.2,2018
        Government workers,Georgia,683645.0,8395.0,14.5,0.2,2018
        Self-employed in own not incorporated business workers,Georgia,255997.0,4470.0,5.4,0.1,2018
        Unpaid family workers,Georgia,7238.0,735.0,0.2,0.1,2018
Civilian employed population 16 years and over,Hawaii,677446.0,3469.0,100.0,,2018
        Private wage and salary workers,Hawaii,493942.0,4402.0,72.9,0.4,2018
        Government workers,Hawaii,136067.0,2454.0,20.1,0.4,2018
        Self-employed in own not incorporated business workers,Hawaii,45855.0,1554.0,6.8,0.2,2018
        Unpaid family workers,Hawaii,1582.0,354.0,0.2,0.1,2018
Civilian employed population 16 years and over,Idaho,768701.0,3360.0,100.0,,2018
        Private wage and salary workers,Idaho,598997.0,3679.0,77.9,0.4,2018
        Government workers,Idaho,112234.0,2120.0,14.6,0.3,2018
        Self-employed in own not incorporated business workers,Idaho,55542.0,1956.0,7.2,0.2,2018
        Unpaid family workers,Idaho,1928.0,291.0,0.3,0.1,2018
Civilian employed population 16 years and over,Illinois,6225964.0,11788.0,100.0,,2018
        Private wage and salary workers,Illinois,5197583.0,9882.0,83.5,0.1,2018
        Government workers,Illinois,731591.0,6974.0,11.8,0.1,2018
        Self-employed in own not incorporated business workers,Illinois,286875.0,2958.0,4.6,0.1,2018
        Unpaid family workers,Illinois,9915.0,723.0,0.2,0.1,2018
Civilian employed population 16 years and over,Indiana,3164414.0,7526.0,100.0,,2018
        Private wage and salary workers,Indiana,2686665.0,6420.0,84.9,0.2,2018
        Government workers,Indiana,331328.0,4664.0,10.5,0.1,2018
