label,state,estimate,moe,percent,percent moe,year
            Civilian labor force,Delaware,231102.0,1873.0,59.4,0.5,2015
                Employed,Delaware,214566.0,1860.0,55.2,0.5,2015
Own children of the householder under 6 years,Delaware,64207.0,720.0,100.0,,2015
        All parents in family in labor force,Delaware,44651.0,1180.0,69.5,1.6,2015
Own children of the householder 6 to 17 years,Delaware,127947.0,1082.0,100.0,,2015
        All parents in family in labor force,Delaware,98286.0,1757.0,76.8,1.2,2015
Population 16 years and over,District of Columbia,546805.0,338.0,100.0,,2015
        In labor force,District of Columbia,377072.0,1977.0,69.0,0.4,2015
            Civilian labor force,District of Columbia,373626.0,1936.0,68.3,0.4,2015
                Employed,District of Columbia,337815.0,2160.0,61.8,0.4,2015
                Unemployed,District of Columbia,35811.0,1360.0,6.5,0.2,2015
            Armed Forces,District of Columbia,3446.0,283.0,0.6,0.1,2015
        Not in labor force,District of Columbia,169733.0,2054.0,31.0,0.4,2015
    Civilian labor force,District of Columbia,373626.0,1936.0,100.0,,2015
        Unemployment Rate,District of Columbia,,,9.6,0.4,2015
Females 16 years and over,District of Columbia,290916.0,304.0,100.0,,2015
        In labor force,District of Columbia,193028.0,1449.0,66.4,0.5,2015
            Civilian labor force,District of Columbia,192529.0,1466.0,66.2,0.5,2015
                Employed,District of Columbia,174857.0,1687.0,60.1,0.6,2015
Own children of the householder under 6 years,District of Columbia,45172.0,634.0,100.0,,2015
        All parents in family in labor force,District of Columbia,33374.0,909.0,73.9,1.7,2015
Own children of the householder 6 to 17 years,District of Columbia,58618.0,711.0,100.0,,2015
        All parents in family in labor force,District of Columbia,44718.0,1044.0,76.3,1.6,2015
Population 16 years and over,Florida,16077778.0,3448.0,100.0,,2015
        In labor force,Florida,9510681.0,16948.0,59.2,0.1,2015
            Civilian labor force,Florida,9457267.0,16411.0,58.8,0.1,2015
                Employed,Florida,8541291.0,17071.0,53.1,0.1,2015
                Unemployed,Florida,915976.0,6814.0,5.7,0.1,2015
            Armed Forces,Florida,53414.0,1839.0,0.3,0.1,2015
        Not in labor force,Florida,6567097.0,17026.0,40.8,0.1,2015
    Civilian labor force,Florida,9457267.0,16411.0,100.0,,2015
        Unemployment Rate,Florida,,,9.7,0.1,2015
Females 16 years and over,Florida,8301024.0,2722.0,100.0,,2015
        In labor force,Florida,4548140.0,10579.0,54.8,0.1,2015
            Civilian labor force,Florida,4539921.0,10528.0,54.7,0.1,2015
                Employed,Florida,4112316.0,10993.0,49.5,0.1,2015
Own children of the householder under 6 years,Florida,1249831.0,4256.0,100.0,,2015
        All parents in family in labor force,Florida,837114.0,6674.0,67.0,0.5,2015
Own children of the householder 6 to 17 years,Florida,2579083.0,5347.0,100.0,,2015
        All parents in family in labor force,Florida,1857281.0,8785.0,72.0,0.3,2015
Population 16 years and over,Georgia,7792052.0,2420.0,100.0,,2015
        In labor force,Georgia,4906258.0,11371.0,63.0,0.1,2015
            Civilian labor force,Georgia,4857206.0,11283.0,62.3,0.1,2015
                Employed,Georgia,4388274.0,10737.0,56.3,0.1,2015
                Unemployed,Georgia,468932.0,6051.0,6.0,0.1,2015
            Armed Forces,Georgia,49052.0,1715.0,0.6,0.1,2015
        Not in labor force,Georgia,2885794.0,10867.0,37.0,0.1,2015
    Civilian labor force,Georgia,4857206.0,11283.0,100.0,,2015
        Unemployment Rate,Georgia,,,9.7,0.1,2015
Females 16 years and over,Georgia,4036710.0,1957.0,100.0,,2015
        In labor force,Georgia,2341749.0,8315.0,58.0,0.2,2015
            Civilian labor force,Georgia,2336227.0,8276.0,57.9,0.2,2015
                Employed,Georgia,2105798.0,8386.0,52.2,0.2,2015
Own children of the householder under 6 years,Georgia,773364.0,3277.0,100.0,,2015
        All parents in family in labor force,Georgia,499999.0,5117.0,64.7,0.6,2015
Own children of the householder 6 to 17 years,Georgia,1581133.0,3500.0,100.0,,2015
        All parents in family in labor force,Georgia,1113075.0,5952.0,70.4,0.3,2015
Population 16 years and over,Hawaii,1130491.0,829.0,100.0,,2015
        In labor force,Hawaii,736939.0,3228.0,65.2,0.3,2015
            Civilian labor force,Hawaii,695572.0,3632.0,61.5,0.3,2015
                Employed,Hawaii,653284.0,3708.0,57.8,0.3,2015
                Unemployed,Hawaii,42288.0,1537.0,3.7,0.1,2015
            Armed Forces,Hawaii,41367.0,1046.0,3.7,0.1,2015
        Not in labor force,Hawaii,393552.0,3103.0,34.8,0.3,2015
    Civilian labor force,Hawaii,695572.0,3632.0,100.0,,2015
        Unemployment Rate,Hawaii,,,6.1,0.2,2015
Females 16 years and over,Hawaii,562485.0,632.0,100.0,,2015
        In labor force,Hawaii,335025.0,2079.0,59.6,0.4,2015
            Civilian labor force,Hawaii,330808.0,2079.0,58.8,0.4,2015
                Employed,Hawaii,312228.0,2093.0,55.5,0.4,2015
Own children of the householder under 6 years,Hawaii,103985.0,889.0,100.0,,2015
        All parents in family in labor force,Hawaii,66262.0,1315.0,63.7,1.3,2015
Own children of the householder 6 to 17 years,Hawaii,186257.0,1118.0,100.0,,2015
        All parents in family in labor force,Hawaii,135541.0,2078.0,72.8,1.0,2015
Population 16 years and over,Idaho,1232564.0,1008.0,100.0,,2015
        In labor force,Idaho,774526.0,3805.0,62.8,0.3,2015
            Civilian labor force,Idaho,771173.0,3854.0,62.6,0.3,2015
                Employed,Idaho,715861.0,3976.0,58.1,0.3,2015
                Unemployed,Idaho,55312.0,1628.0,4.5,0.1,2015
            Armed Forces,Idaho,3353.0,454.0,0.3,0.1,2015
        Not in labor force,Idaho,458038.0,3905.0,37.2,0.3,2015
    Civilian labor force,Idaho,771173.0,3854.0,100.0,,2015
        Unemployment Rate,Idaho,,,7.2,0.2,2015
Females 16 years and over,Idaho,619001.0,820.0,100.0,,2015
        In labor force,Idaho,352522.0,2713.0,57.0,0.4,2015
            Civilian labor force,Idaho,351842.0,2753.0,56.8,0.4,2015
                Employed,Idaho,327052.0,2849.0,52.8,0.4,2015
Own children of the householder under 6 years,Idaho,135685.0,1021.0,100.0,,2015
        All parents in family in labor force,Idaho,76196.0,2044.0,56.2,1.4,2015
Own children of the householder 6 to 17 years,Idaho,276811.0,1499.0,100.0,,2015
        All parents in family in labor force,Idaho,184274.0,2794.0,66.6,1.0,2015
Population 16 years and over,Illinois,10201787.0,2599.0,100.0,,2015
        In labor force,Illinois,6712162.0,10380.0,65.8,0.1,2015
            Civilian labor force,Illinois,6694742.0,10482.0,65.6,0.1,2015
                Employed,Illinois,6086226.0,11241.0,59.7,0.1,2015
                Unemployed,Illinois,608516.0,5896.0,6.0,0.1,2015
            Armed Forces,Illinois,17420.0,765.0,0.2,0.1,2015
        Not in labor force,Illinois,3489625.0,10294.0,34.2,0.1,2015
    Civilian labor force,Illinois,6694742.0,10482.0,100.0,,2015
        Unemployment Rate,Illinois,,,9.1,0.1,2015
Females 16 years and over,Illinois,5248245.0,1899.0,100.0,,2015
        In labor force,Illinois,3190169.0,7212.0,60.8,0.1,2015
            Civilian labor force,Illinois,3187237.0,7140.0,60.7,0.1,2015
                Employed,Illinois,2907691.0,7364.0,55.4,0.1,2015
Own children of the householder under 6 years,Illinois,935386.0,2715.0,100.0,,2015
        All parents in family in labor force,Illinois,627282.0,4949.0,67.1,0.5,2015
Own children of the householder 6 to 17 years,Illinois,1963243.0,3600.0,100.0,,2015
        All parents in family in labor force,Illinois,1414733.0,6155.0,72.1,0.3,2015
Population 16 years and over,Indiana,5160786.0,1831.0,100.0,,2015
        In labor force,Indiana,3300531.0,6061.0,64.0,0.1,2015
            Civilian labor force,Indiana,3297501.0,6069.0,63.9,0.1,2015
                Employed,Indiana,3038762.0,7192.0,58.9,0.1,2015
                Unemployed,Indiana,258739.0,4350.0,5.0,0.1,2015
            Armed Forces,Indiana,3030.0,473.0,0.1,0.1,2015
        Not in labor force,Indiana,1860255.0,6208.0,36.0,0.1,2015
    Civilian labor force,Indiana,3297501.0,6069.0,100.0,,2015
        Unemployment Rate,Indiana,,,7.8,0.1,2015
Females 16 years and over,Indiana,2646269.0,1517.0,100.0,,2015
        In labor force,Indiana,1561385.0,4184.0,59.0,0.2,2015
            Civilian labor force,Indiana,1561137.0,4202.0,59.0,0.2,2015
                Employed,Indiana,1441413.0,4880.0,54.5,0.2,2015
Own children of the householder under 6 years,Indiana,488702.0,2281.0,100.0,,2015
        All parents in family in labor force,Indiana,326985.0,3499.0,66.9,0.6,2015
Own children of the householder 6 to 17 years,Indiana,1013479.0,3097.0,100.0,,2015
        All parents in family in labor force,Indiana,735506.0,4441.0,72.6,0.4,2015
Population 16 years and over,Iowa,2447401.0,1027.0,100.0,,2015
        In labor force,Iowa,1656968.0,3827.0,67.7,0.2,2015
            Civilian labor force,Iowa,1655245.0,3856.0,67.6,0.2,2015
                Employed,Iowa,1573510.0,4291.0,64.3,0.2,2015
                Unemployed,Iowa,81735.0,1961.0,3.3,0.1,2015
            Armed Forces,Iowa,1723.0,281.0,0.1,0.1,2015
        Not in labor force,Iowa,790433.0,3645.0,32.3,0.2,2015
    Civilian labor force,Iowa,1655245.0,3856.0,100.0,,2015
        Unemployment Rate,Iowa,,,4.9,0.1,2015
Females 16 years and over,Iowa,1243285.0,914.0,100.0,,2015
        In labor force,Iowa,787013.0,2637.0,63.3,0.2,2015
            Civilian labor force,Iowa,786772.0,2640.0,63.3,0.2,2015
                Employed,Iowa,751265.0,2773.0,60.4,0.2,2015
Own children of the householder under 6 years,Iowa,231180.0,1335.0,100.0,,2015
        All parents in family in labor force,Iowa,173892.0,2115.0,75.2,0.8,2015
Own children of the householder 6 to 17 years,Iowa,465430.0,1478.0,100.0,,2015
        All parents in family in labor force,Iowa,372276.0,2377.0,80.0,0.4,2015
Population 16 years and over,Kansas,2247842.0,1271.0,100.0,,2015
        In labor force,Kansas,1507080.0,4191.0,67.0,0.2,2015
            Civilian labor force,Kansas,1489651.0,4128.0,66.3,0.2,2015
                Employed,Kansas,1401197.0,4335.0,62.3,0.2,2015
                Unemployed,Kansas,88454.0,1906.0,3.9,0.1,2015
            Armed Forces,Kansas,17429.0,849.0,0.8,0.1,2015
        Not in labor force,Kansas,740762.0,3890.0,33.0,0.2,2015
    Civilian labor force,Kansas,1489651.0,4128.0,100.0,,2015
        Unemployment Rate,Kansas,,,5.9,0.1,2015
Females 16 years and over,Kansas,1137752.0,997.0,100.0,,2015
        In labor force,Kansas,702767.0,3070.0,61.8,0.3,2015
            Civilian labor force,Kansas,701188.0,3068.0,61.6,0.3,2015
                Employed,Kansas,660786.0,3166.0,58.1,0.3,2015
Own children of the householder under 6 years,Kansas,235069.0,1372.0,100.0,,2015
        All parents in family in labor force,Kansas,156189.0,1833.0,66.4,0.8,2015
Own children of the householder 6 to 17 years,Kansas,456443.0,1717.0,100.0,,2015
        All parents in family in labor force,Kansas,340442.0,2824.0,74.6,0.5,2015
Population 16 years and over,Kentucky,3493098.0,1623.0,100.0,,2015
        In labor force,Kentucky,2080437.0,6278.0,59.6,0.2,2015
            Civilian labor force,Kentucky,2065689.0,6202.0,59.1,0.2,2015
                Employed,Kentucky,1891381.0,6734.0,54.1,0.2,2015
                Unemployed,Kentucky,174308.0,2703.0,5.0,0.1,2015
            Armed Forces,Kentucky,14748.0,574.0,0.4,0.1,2015
        Not in labor force,Kentucky,1412661.0,6214.0,40.4,0.2,2015
    Civilian labor force,Kentucky,2065689.0,6202.0,100.0,,2015
        Unemployment Rate,Kentucky,,,8.4,0.1,2015
Females 16 years and over,Kentucky,1791679.0,1148.0,100.0,,2015
        In labor force,Kentucky,984377.0,4027.0,54.9,0.2,2015
            Civilian labor force,Kentucky,983327.0,4049.0,54.9,0.2,2015
                Employed,Kentucky,904315.0,4244.0,50.5,0.2,2015
Own children of the householder under 6 years,Kentucky,314649.0,1921.0,100.0,,2015
        All parents in family in labor force,Kentucky,203155.0,2436.0,64.6,0.7,2015
Own children of the householder 6 to 17 years,Kentucky,626543.0,2278.0,100.0,,2015
        All parents in family in labor force,Kentucky,434183.0,3560.0,69.3,0.5,2015
Population 16 years and over,Louisiana,3634163.0,1380.0,100.0,,2015
        In labor force,Louisiana,2208869.0,6434.0,60.8,0.2,2015
            Civilian labor force,Louisiana,2194199.0,6156.0,60.4,0.2,2015
                Employed,Louisiana,2016049.0,6304.0,55.5,0.2,2015
                Unemployed,Louisiana,178150.0,3612.0,4.9,0.1,2015
            Armed Forces,Louisiana,14670.0,810.0,0.4,0.1,2015
        Not in labor force,Louisiana,1425294.0,6366.0,39.2,0.2,2015
    Civilian labor force,Louisiana,2194199.0,6156.0,100.0,,2015
        Unemployment Rate,Louisiana,,,8.1,0.2,2015
Females 16 years and over,Louisiana,1878391.0,1119.0,100.0,,2015
        In labor force,Louisiana,1054418.0,4994.0,56.1,0.3,2015
            Civilian labor force,Louisiana,1052505.0,4933.0,56.0,0.3,2015
                Employed,Louisiana,968448.0,5009.0,51.6,0.3,2015
Own children of the householder under 6 years,Louisiana,358521.0,1910.0,100.0,,2015
        All parents in family in labor force,Louisiana,241271.0,3085.0,67.3,0.8,2015
Own children of the householder 6 to 17 years,Louisiana,688980.0,2621.0,100.0,,2015
        All parents in family in labor force,Louisiana,493820.0,4754.0,71.7,0.6,2015
Population 16 years and over,Maine,1098075.0,647.0,100.0,,2015
        In labor force,Maine,697913.0,2749.0,63.6,0.2,2015
            Civilian labor force,Maine,696184.0,2783.0,63.4,0.3,2015
                Employed,Maine,648687.0,2995.0,59.1,0.3,2015
                Unemployed,Maine,47497.0,1770.0,4.3,0.2,2015
            Armed Forces,Maine,1729.0,297.0,0.2,0.1,2015
        Not in labor force,Maine,400162.0,2762.0,36.4,0.2,2015
    Civilian labor force,Maine,696184.0,2783.0,100.0,,2015
        Unemployment Rate,Maine,,,6.8,0.3,2015
Females 16 years and over,Maine,566751.0,416.0,100.0,,2015
        In labor force,Maine,339823.0,1904.0,60.0,0.3,2015
            Civilian labor force,Maine,339689.0,1905.0,59.9,0.3,2015
                Employed,Maine,319570.0,1902.0,56.4,0.3,2015
Own children of the householder under 6 years,Maine,76258.0,829.0,100.0,,2015
        All parents in family in labor force,Maine,52559.0,1327.0,68.9,1.4,2015
Own children of the householder 6 to 17 years,Maine,172086.0,1166.0,100.0,,2015
        All parents in family in labor force,Maine,127976.0,1840.0,74.4,0.9,2015
Population 16 years and over,Maryland,4737405.0,1416.0,100.0,,2015
        In labor force,Maryland,3241222.0,5545.0,68.4,0.1,2015
            Civilian labor force,Maryland,3214531.0,5567.0,67.9,0.1,2015
                Employed,Maryland,2976504.0,5512.0,62.8,0.1,2015
                Unemployed,Maryland,238027.0,3541.0,5.0,0.1,2015
            Armed Forces,Maryland,26691.0,1155.0,0.6,0.1,2015
        Not in labor force,Maryland,1496183.0,5999.0,31.6,0.1,2015
    Civilian labor force,Maryland,3214531.0,5567.0,100.0,,2015
        Unemployment Rate,Maryland,,,7.4,0.1,2015
Females 16 years and over,Maryland,2473228.0,1065.0,100.0,,2015
        In labor force,Maryland,1591449.0,4290.0,64.3,0.2,2015
            Civilian labor force,Maryland,1586057.0,4338.0,64.1,0.2,2015
                Employed,Maryland,1473483.0,4086.0,59.6,0.2,2015
Own children of the householder under 6 years,Maryland,427387.0,1987.0,100.0,,2015
        All parents in family in labor force,Maryland,306006.0,2958.0,71.6,0.6,2015
Own children of the householder 6 to 17 years,Maryland,860042.0,2351.0,100.0,,2015
        All parents in family in labor force,Maryland,662547.0,4240.0,77.0,0.5,2015
Population 16 years and over,Massachusetts,5479502.0,1434.0,100.0,,2015
        In labor force,Massachusetts,3700701.0,7935.0,67.5,0.1,2015
            Civilian labor force,Massachusetts,3696139.0,7900.0,67.5,0.1,2015
                Employed,Massachusetts,3415975.0,8786.0,62.3,0.2,2015
                Unemployed,Massachusetts,280164.0,4046.0,5.1,0.1,2015
            Armed Forces,Massachusetts,4562.0,488.0,0.1,0.1,2015
        Not in labor force,Massachusetts,1778801.0,7950.0,32.5,0.1,2015
    Civilian labor force,Massachusetts,3696139.0,7900.0,100.0,,2015
        Unemployment Rate,Massachusetts,,,7.6,0.1,2015
Females 16 years and over,Massachusetts,2855334.0,1115.0,100.0,,2015
        In labor force,Massachusetts,1811178.0,4968.0,63.4,0.2,2015
            Civilian labor force,Massachusetts,1810597.0,4945.0,63.4,0.2,2015
                Employed,Massachusetts,1684873.0,5308.0,59.0,0.2,2015
Own children of the householder under 6 years,Massachusetts,428524.0,2022.0,100.0,,2015
        All parents in family in labor force,Massachusetts,301890.0,2827.0,70.4,0.6,2015
Own children of the householder 6 to 17 years,Massachusetts,917378.0,2370.0,100.0,,2015
        All parents in family in labor force,Massachusetts,689815.0,4466.0,75.2,0.4,2015
Population 16 years and over,Michigan,7925988.0,1823.0,100.0,,2015
        In labor force,Michigan,4855005.0,7815.0,61.3,0.1,2015
            Civilian labor force,Michigan,4851264.0,7801.0,61.2,0.1,2015
                Employed,Michigan,4373518.0,9697.0,55.2,0.1,2015
                Unemployed,Michigan,477746.0,4500.0,6.0,0.1,2015
            Armed Forces,Michigan,3741.0,377.0,0.0,0.1,2015
        Not in labor force,Michigan,3070983.0,7824.0,38.7,0.1,2015
    Civilian labor force,Michigan,4851264.0,7801.0,100.0,,2015
        Unemployment Rate,Michigan,,,9.8,0.1,2015
Females 16 years and over,Michigan,4074834.0,1356.0,100.0,,2015
        In labor force,Michigan,2329189.0,5545.0,57.2,0.1,2015
            Civilian labor force,Michigan,2328444.0,5513.0,57.1,0.1,2015
                Employed,Michigan,2113590.0,6377.0,51.9,0.2,2015
Own children of the householder under 6 years,Michigan,669288.0,2249.0,100.0,,2015
        All parents in family in labor force,Michigan,443866.0,3242.0,66.3,0.4,2015
Own children of the householder 6 to 17 years,Michigan,1475308.0,2685.0,100.0,,2015
        All parents in family in labor force,Michigan,1048941.0,4614.0,71.1,0.3,2015
Population 16 years and over,Minnesota,4281141.0,1438.0,100.0,,2015
        In labor force,Minnesota,2996985.0,4310.0,70.0,0.1,2015
            Civilian labor force,Minnesota,2994959.0,4262.0,70.0,0.1,2015
                Employed,Minnesota,2827195.0,4904.0,66.0,0.1,2015
                Unemployed,Minnesota,167764.0,2904.0,3.9,0.1,2015
            Armed Forces,Minnesota,2026.0,273.0,0.0,0.1,2015
        Not in labor force,Minnesota,1284156.0,4375.0,30.0,0.1,2015
    Civilian labor force,Minnesota,2994959.0,4262.0,100.0,,2015
        Unemployment Rate,Minnesota,,,5.6,0.1,2015
Females 16 years and over,Minnesota,2170404.0,1075.0,100.0,,2015
        In labor force,Minnesota,1437662.0,3228.0,66.2,0.1,2015
            Civilian labor force,Minnesota,1437401.0,3222.0,66.2,0.1,2015
                Employed,Minnesota,1365502.0,3529.0,62.9,0.2,2015
Own children of the householder under 6 years,Minnesota,410714.0,1484.0,100.0,,2015
        All parents in family in labor force,Minnesota,304851.0,2068.0,74.2,0.5,2015
Own children of the householder 6 to 17 years,Minnesota,824862.0,2090.0,100.0,,2015
        All parents in family in labor force,Minnesota,648674.0,3660.0,78.6,0.4,2015
Population 16 years and over,Mississippi,2333154.0,1449.0,100.0,,2015
        In labor force,Mississippi,1352993.0,5522.0,58.0,0.2,2015
            Civilian labor force,Mississippi,1342359.0,5509.0,57.5,0.2,2015
                Employed,Mississippi,1203914.0,5777.0,51.6,0.2,2015
                Unemployed,Mississippi,138445.0,3244.0,5.9,0.1,2015
            Armed Forces,Mississippi,10634.0,726.0,0.5,0.1,2015
        Not in labor force,Mississippi,980161.0,5598.0,42.0,0.2,2015
    Civilian labor force,Mississippi,1342359.0,5509.0,100.0,,2015
        Unemployment Rate,Mississippi,,,10.3,0.2,2015
Females 16 years and over,Mississippi,1216041.0,1021.0,100.0,,2015
        In labor force,Mississippi,654997.0,3721.0,53.9,0.3,2015
            Civilian labor force,Mississippi,653252.0,3734.0,53.7,0.3,2015
                Employed,Mississippi,584141.0,3966.0,48.0,0.3,2015
Own children of the householder under 6 years,Mississippi,225858.0,1758.0,100.0,,2015
        All parents in family in labor force,Mississippi,154199.0,2794.0,68.3,1.1,2015
Own children of the householder 6 to 17 years,Mississippi,459611.0,2118.0,100.0,,2015
        All parents in family in labor force,Mississippi,328325.0,3372.0,71.4,0.7,2015
Population 16 years and over,Missouri,4803676.0,1761.0,100.0,,2015
        In labor force,Missouri,3053938.0,5180.0,63.6,0.1,2015
            Civilian labor force,Missouri,3034524.0,5115.0,63.2,0.1,2015
                Employed,Missouri,2807996.0,5535.0,58.5,0.1,2015
                Unemployed,Missouri,226528.0,3019.0,4.7,0.1,2015
            Armed Forces,Missouri,19414.0,700.0,0.4,0.1,2015
        Not in labor force,Missouri,1749738.0,5069.0,36.4,0.1,2015
    Civilian labor force,Missouri,3034524.0,5115.0,100.0,,2015
        Unemployment Rate,Missouri,,,7.5,0.1,2015
Females 16 years and over,Missouri,2474559.0,1324.0,100.0,,2015
        In labor force,Missouri,1470372.0,3620.0,59.4,0.1,2015
            Civilian labor force,Missouri,1466928.0,3614.0,59.3,0.1,2015
                Employed,Missouri,1364622.0,3736.0,55.1,0.1,2015
Own children of the householder under 6 years,Missouri,436814.0,2202.0,100.0,,2015
        All parents in family in labor force,Missouri,297018.0,3252.0,68.0,0.7,2015
Own children of the householder 6 to 17 years,Missouri,886291.0,2432.0,100.0,,2015
        All parents in family in labor force,Missouri,654712.0,4276.0,73.9,0.4,2015
Population 16 years and over,Montana,814661.0,698.0,100.0,,2015
        In labor force,Montana,521330.0,2728.0,64.0,0.3,2015
            Civilian labor force,Montana,517807.0,2737.0,63.6,0.3,2015
                Employed,Montana,485446.0,2893.0,59.6,0.3,2015
                Unemployed,Montana,32361.0,1284.0,4.0,0.2,2015
            Armed Forces,Montana,3523.0,430.0,0.4,0.1,2015
        Not in labor force,Montana,293331.0,2702.0,36.0,0.3,2015
    Civilian labor force,Montana,517807.0,2737.0,100.0,,2015
        Unemployment Rate,Montana,,,6.2,0.2,2015
Females 16 years and over,Montana,406956.0,589.0,100.0,,2015
        In labor force,Montana,242771.0,1698.0,59.7,0.4,2015
            Civilian labor force,Montana,242284.0,1690.0,59.5,0.4,2015
                Employed,Montana,229029.0,1838.0,56.3,0.4,2015
Own children of the householder under 6 years,Montana,72117.0,821.0,100.0,,2015
        All parents in family in labor force,Montana,45764.0,1280.0,63.5,1.5,2015
Own children of the householder 6 to 17 years,Montana,140303.0,972.0,100.0,,2015
        All parents in family in labor force,Montana,102078.0,1809.0,72.8,1.2,2015
Population 16 years and over,Nebraska,1454157.0,731.0,100.0,,2015
        In labor force,Nebraska,1020419.0,3027.0,70.2,0.2,2015
            Civilian labor force,Nebraska,1015736.0,3038.0,69.9,0.2,2015
                Employed,Nebraska,968134.0,3220.0,66.6,0.2,2015
                Unemployed,Nebraska,47602.0,1166.0,3.3,0.1,2015
            Armed Forces,Nebraska,4683.0,374.0,0.3,0.1,2015
        Not in labor force,Nebraska,433738.0,2996.0,29.8,0.2,2015
    Civilian labor force,Nebraska,1015736.0,3038.0,100.0,,2015
        Unemployment Rate,Nebraska,,,4.7,0.1,2015
Females 16 years and over,Nebraska,737687.0,678.0,100.0,,2015
        In labor force,Nebraska,481573.0,2320.0,65.3,0.3,2015
            Civilian labor force,Nebraska,480893.0,2337.0,65.2,0.3,2015
                Employed,Nebraska,459016.0,2491.0,62.2,0.3,2015
Own children of the householder under 6 years,Nebraska,151457.0,1032.0,100.0,,2015
        All parents in family in labor force,Nebraska,109269.0,1565.0,72.1,0.9,2015
Own children of the householder 6 to 17 years,Nebraska,293875.0,1232.0,100.0,,2015
        All parents in family in labor force,Nebraska,230748.0,2416.0,78.5,0.7,2015
Population 16 years and over,Nevada,2210559.0,1028.0,100.0,,2015
        In labor force,Nevada,1424596.0,5161.0,64.4,0.2,2015
            Civilian labor force,Nevada,1415779.0,5191.0,64.0,0.2,2015
                Employed,Nevada,1267312.0,5125.0,57.3,0.2,2015
                Unemployed,Nevada,148467.0,2731.0,6.7,0.1,2015
            Armed Forces,Nevada,8817.0,615.0,0.4,0.1,2015
        Not in labor force,Nevada,785963.0,5249.0,35.6,0.2,2015
    Civilian labor force,Nevada,1415779.0,5191.0,100.0,,2015
        Unemployment Rate,Nevada,,,10.5,0.2,2015
Females 16 years and over,Nevada,1103034.0,771.0,100.0,,2015
        In labor force,Nevada,655542.0,3730.0,59.4,0.3,2015
            Civilian labor force,Nevada,654316.0,3767.0,59.3,0.4,2015
                Employed,Nevada,589423.0,3638.0,53.4,0.3,2015
Own children of the householder under 6 years,Nevada,209930.0,1532.0,100.0,,2015
        All parents in family in labor force,Nevada,135927.0,2482.0,64.7,1.1,2015
Own children of the householder 6 to 17 years,Nevada,420403.0,2133.0,100.0,,2015
        All parents in family in labor force,Nevada,293053.0,4023.0,69.7,0.8,2015
Population 16 years and over,New Hampshire,1087512.0,683.0,100.0,,2015
        In labor force,New Hampshire,742874.0,2625.0,68.3,0.2,2015
            Civilian labor force,New Hampshire,741543.0,2596.0,68.2,0.2,2015
                Employed,New Hampshire,698810.0,3176.0,64.3,0.3,2015
                Unemployed,New Hampshire,42733.0,1495.0,3.9,0.1,2015
            Armed Forces,New Hampshire,1331.0,217.0,0.1,0.1,2015
        Not in labor force,New Hampshire,344638.0,2622.0,31.7,0.2,2015
    Civilian labor force,New Hampshire,741543.0,2596.0,100.0,,2015
        Unemployment Rate,New Hampshire,,,5.8,0.2,2015
Females 16 years and over,New Hampshire,554626.0,605.0,100.0,,2015
        In labor force,New Hampshire,353764.0,1920.0,63.8,0.3,2015
            Civilian labor force,New Hampshire,353694.0,1918.0,63.8,0.3,2015
                Employed,New Hampshire,335569.0,2218.0,60.5,0.4,2015
Own children of the householder under 6 years,New Hampshire,77658.0,878.0,100.0,,2015
        All parents in family in labor force,New Hampshire,53566.0,1330.0,69.0,1.5,2015
Own children of the householder 6 to 17 years,New Hampshire,183849.0,850.0,100.0,,2015
        All parents in family in labor force,New Hampshire,138666.0,1565.0,75.4,0.9,2015
Population 16 years and over,New Jersey,7120154.0,1598.0,100.0,,2015
        In labor force,New Jersey,4702508.0,8087.0,66.0,0.1,2015
            Civilian labor force,New Jersey,4695103.0,8127.0,65.9,0.1,2015
                Employed,New Jersey,4281760.0,8024.0,60.1,0.1,2015
                Unemployed,New Jersey,413343.0,4305.0,5.8,0.1,2015
            Armed Forces,New Jersey,7405.0,552.0,0.1,0.1,2015
        Not in labor force,New Jersey,2417646.0,8147.0,34.0,0.1,2015
    Civilian labor force,New Jersey,4695103.0,8127.0,100.0,,2015
        Unemployment Rate,New Jersey,,,8.8,0.1,2015
Females 16 years and over,New Jersey,3687226.0,1410.0,100.0,,2015
        In labor force,New Jersey,2234535.0,6409.0,60.6,0.2,2015
            Civilian labor force,New Jersey,2233562.0,6437.0,60.6,0.2,2015
                Employed,New Jersey,2036273.0,6076.0,55.2,0.2,2015
Own children of the householder under 6 years,New Jersey,626663.0,1964.0,100.0,,2015
        All parents in family in labor force,New Jersey,416888.0,3661.0,66.5,0.5,2015
Own children of the householder 6 to 17 years,New Jersey,1329086.0,2672.0,100.0,,2015
        All parents in family in labor force,New Jersey,958677.0,4461.0,72.1,0.3,2015
Population 16 years and over,New Mexico,1633310.0,973.0,100.0,,2015
        In labor force,New Mexico,973891.0,4049.0,59.6,0.2,2015
            Civilian labor force,New Mexico,964959.0,4044.0,59.1,0.2,2015
                Employed,New Mexico,876035.0,4065.0,53.6,0.2,2015
                Unemployed,New Mexico,88924.0,2279.0,5.4,0.1,2015
            Armed Forces,New Mexico,8932.0,643.0,0.5,0.1,2015
        Not in labor force,New Mexico,659419.0,4116.0,40.4,0.2,2015
    Civilian labor force,New Mexico,964959.0,4044.0,100.0,,2015
        Unemployment Rate,New Mexico,,,9.2,0.2,2015
Females 16 years and over,New Mexico,830630.0,779.0,100.0,,2015
        In labor force,New Mexico,457025.0,2954.0,55.0,0.4,2015
