label,state,estimate,moe,percent,percent moe,year
    Married couple families,Montana,,,5.0,0.3,2016
With related children of the householder under 18 years,Montana,,,7.2,0.5,2016
With related children of the householder under 5 years only,Montana,,,7.9,1.4,2016
"    Families with female householder, no husband present",Montana,,,32.7,1.7,2016
With related children of the householder under 18 years,Montana,,,42.6,2.1,2016
With related children of the householder under 5 years only,Montana,,,51.2,5.1,2016
    All people,Montana,,,14.9,0.4,2016
Under 18 years,Montana,,,18.6,0.9,2016
Related children of the householder under 18 years,Montana,,,18.2,0.9,2016
Related children of the householder under 5 years,Montana,,,21.0,1.6,2016
Related children of the householder 5 to 17 years,Montana,,,17.1,1.0,2016
18 years and over,Montana,,,13.8,0.3,2016
18 to 64 years,Montana,,,15.3,0.4,2016
65 years and over,Montana,,,8.5,0.4,2016
    People in families,Montana,,,10.8,0.4,2016
Unrelated individuals 15 years and over,Montana,,,29.0,0.6,2016
    All families,Nebraska,,,8.4,0.2,2016
With related children of the householder under 18 years,Nebraska,,,13.9,0.4,2016
With related children of the householder under 5 years only,Nebraska,,,16.9,1.2,2016
    Married couple families,Nebraska,,,4.0,0.2,2016
With related children of the householder under 18 years,Nebraska,,,5.9,0.3,2016
With related children of the householder under 5 years only,Nebraska,,,5.8,1.0,2016
"    Families with female householder, no husband present",Nebraska,,,28.8,1.0,2016
With related children of the householder under 18 years,Nebraska,,,36.9,1.4,2016
With related children of the householder under 5 years only,Nebraska,,,49.9,3.2,2016
    All people,Nebraska,,,12.4,0.2,2016
Under 18 years,Nebraska,,,16.4,0.5,2016
Related children of the householder under 18 years,Nebraska,,,16.0,0.5,2016
Related children of the householder under 5 years,Nebraska,,,19.8,0.9,2016
Related children of the householder 5 to 17 years,Nebraska,,,14.5,0.5,2016
18 years and over,Nebraska,,,11.1,0.2,2016
18 to 64 years,Nebraska,,,11.8,0.2,2016
65 years and over,Nebraska,,,7.9,0.3,2016
    People in families,Nebraska,,,9.6,0.3,2016
Unrelated individuals 15 years and over,Nebraska,,,23.9,0.4,2016
    All families,Nevada,,,11.0,0.3,2016
With related children of the householder under 18 years,Nevada,,,17.2,0.5,2016
With related children of the householder under 5 years only,Nevada,,,17.2,1.2,2016
    Married couple families,Nevada,,,6.2,0.3,2016
With related children of the householder under 18 years,Nevada,,,9.1,0.5,2016
With related children of the householder under 5 years only,Nevada,,,7.0,1.0,2016
"    Families with female householder, no husband present",Nevada,,,26.1,1.0,2016
With related children of the householder under 18 years,Nevada,,,34.8,1.2,2016
With related children of the householder under 5 years only,Nevada,,,40.1,3.2,2016
    All people,Nevada,,,14.9,0.3,2016
Under 18 years,Nevada,,,21.3,0.7,2016
Related children of the householder under 18 years,Nevada,,,21.0,0.7,2016
Related children of the householder under 5 years,Nevada,,,24.4,1.1,2016
Related children of the householder 5 to 17 years,Nevada,,,19.7,0.7,2016
18 years and over,Nevada,,,13.0,0.2,2016
18 to 64 years,Nevada,,,14.0,0.3,2016
65 years and over,Nevada,,,8.4,0.3,2016
    People in families,Nevada,,,12.4,0.3,2016
Unrelated individuals 15 years and over,Nevada,,,24.5,0.4,2016
    All families,New Hampshire,,,5.3,0.3,2016
With related children of the householder under 18 years,New Hampshire,,,9.3,0.6,2016
With related children of the householder under 5 years only,New Hampshire,,,11.1,1.4,2016
    Married couple families,New Hampshire,,,2.3,0.2,2016
With related children of the householder under 18 years,New Hampshire,,,3.2,0.4,2016
With related children of the householder under 5 years only,New Hampshire,,,3.4,1.1,2016
"    Families with female householder, no husband present",New Hampshire,,,20.0,1.4,2016
With related children of the householder under 18 years,New Hampshire,,,28.3,2.0,2016
With related children of the householder under 5 years only,New Hampshire,,,35.8,4.5,2016
    All people,New Hampshire,,,8.5,0.3,2016
Under 18 years,New Hampshire,,,11.0,0.7,2016
Related children of the householder under 18 years,New Hampshire,,,10.5,0.7,2016
Related children of the householder under 5 years,New Hampshire,,,13.1,1.1,2016
Related children of the householder 5 to 17 years,New Hampshire,,,9.7,0.7,2016
18 years and over,New Hampshire,,,7.9,0.3,2016
18 to 64 years,New Hampshire,,,8.5,0.3,2016
65 years and over,New Hampshire,,,5.6,0.4,2016
    People in families,New Hampshire,,,5.7,0.3,2016
Unrelated individuals 15 years and over,New Hampshire,,,19.9,0.6,2016
    All families,New Jersey,,,8.1,0.1,2016
With related children of the householder under 18 years,New Jersey,,,12.7,0.3,2016
With related children of the householder under 5 years only,New Jersey,,,11.9,0.5,2016
    Married couple families,New Jersey,,,3.8,0.1,2016
With related children of the householder under 18 years,New Jersey,,,5.0,0.2,2016
With related children of the householder under 5 years only,New Jersey,,,4.2,0.4,2016
"    Families with female householder, no husband present",New Jersey,,,23.3,0.4,2016
With related children of the householder under 18 years,New Jersey,,,33.6,0.6,2016
With related children of the householder under 5 years only,New Jersey,,,37.9,1.6,2016
    All people,New Jersey,,,10.9,0.1,2016
Under 18 years,New Jersey,,,15.6,0.3,2016
Related children of the householder under 18 years,New Jersey,,,15.4,0.3,2016
Related children of the householder under 5 years,New Jersey,,,18.0,0.5,2016
Related children of the householder 5 to 17 years,New Jersey,,,14.5,0.3,2016
18 years and over,New Jersey,,,9.5,0.1,2016
18 to 64 years,New Jersey,,,9.8,0.1,2016
65 years and over,New Jersey,,,8.1,0.1,2016
    People in families,New Jersey,,,8.8,0.2,2016
Unrelated individuals 15 years and over,New Jersey,,,21.5,0.2,2016
    All families,New Mexico,,,15.9,0.4,2016
With related children of the householder under 18 years,New Mexico,,,25.0,0.7,2016
With related children of the householder under 5 years only,New Mexico,,,25.3,1.6,2016
    Married couple families,New Mexico,,,9.0,0.4,2016
With related children of the householder under 18 years,New Mexico,,,13.9,0.7,2016
With related children of the householder under 5 years only,New Mexico,,,12.2,1.5,2016
"    Families with female householder, no husband present",New Mexico,,,36.1,1.1,2016
With related children of the householder under 18 years,New Mexico,,,46.0,1.4,2016
With related children of the householder under 5 years only,New Mexico,,,51.8,3.9,2016
    All people,New Mexico,,,20.9,0.4,2016
Under 18 years,New Mexico,,,29.8,0.8,2016
Related children of the householder under 18 years,New Mexico,,,29.5,0.8,2016
Related children of the householder under 5 years,New Mexico,,,34.1,1.4,2016
Related children of the householder 5 to 17 years,New Mexico,,,27.8,0.8,2016
18 years and over,New Mexico,,,18.1,0.3,2016
18 to 64 years,New Mexico,,,19.6,0.3,2016
65 years and over,New Mexico,,,11.9,0.4,2016
    People in families,New Mexico,,,18.5,0.4,2016
Unrelated individuals 15 years and over,New Mexico,,,31.0,0.6,2016
    All families,New York,,,11.7,0.1,2016
With related children of the householder under 18 years,New York,,,18.1,0.2,2016
With related children of the householder under 5 years only,New York,,,16.1,0.4,2016
    Married couple families,New York,,,6.1,0.1,2016
With related children of the householder under 18 years,New York,,,8.9,0.2,2016
With related children of the householder under 5 years only,New York,,,7.1,0.3,2016
"    Families with female householder, no husband present",New York,,,27.6,0.3,2016
With related children of the householder under 18 years,New York,,,37.9,0.4,2016
With related children of the householder under 5 years only,New York,,,38.6,1.2,2016
    All people,New York,,,15.5,0.1,2016
Under 18 years,New York,,,21.9,0.3,2016
Related children of the householder under 18 years,New York,,,21.6,0.3,2016
Related children of the householder under 5 years,New York,,,23.6,0.4,2016
Related children of the householder 5 to 17 years,New York,,,20.9,0.3,2016
18 years and over,New York,,,13.7,0.1,2016
18 to 64 years,New York,,,14.2,0.1,2016
65 years and over,New York,,,11.4,0.1,2016
    People in families,New York,,,12.9,0.1,2016
Unrelated individuals 15 years and over,New York,,,25.4,0.2,2016
    All families,North Carolina,,,12.4,0.2,2016
With related children of the householder under 18 years,North Carolina,,,19.8,0.3,2016
With related children of the householder under 5 years only,North Carolina,,,20.5,0.6,2016
    Married couple families,North Carolina,,,5.8,0.1,2016
With related children of the householder under 18 years,North Carolina,,,8.7,0.3,2016
With related children of the householder under 5 years only,North Carolina,,,7.3,0.5,2016
"    Families with female householder, no husband present",North Carolina,,,33.1,0.5,2016
With related children of the householder under 18 years,North Carolina,,,42.7,0.6,2016
With related children of the householder under 5 years only,North Carolina,,,50.3,1.5,2016
    All people,North Carolina,,,16.8,0.2,2016
Under 18 years,North Carolina,,,23.9,0.4,2016
Related children of the householder under 18 years,North Carolina,,,23.6,0.4,2016
Related children of the householder under 5 years,North Carolina,,,27.3,0.6,2016
Related children of the householder 5 to 17 years,North Carolina,,,22.3,0.4,2016
18 years and over,North Carolina,,,14.7,0.1,2016
18 to 64 years,North Carolina,,,15.9,0.2,2016
65 years and over,North Carolina,,,9.7,0.2,2016
    People in families,North Carolina,,,14.1,0.2,2016
Unrelated individuals 15 years and over,North Carolina,,,28.4,0.3,2016
    All families,North Dakota,,,6.9,0.4,2016
With related children of the householder under 18 years,North Dakota,,,11.7,0.7,2016
With related children of the householder under 5 years only,North Dakota,,,15.5,1.9,2016
    Married couple families,North Dakota,,,2.9,0.2,2016
With related children of the householder under 18 years,North Dakota,,,3.9,0.5,2016
With related children of the householder under 5 years only,North Dakota,,,3.5,1.0,2016
"    Families with female householder, no husband present",North Dakota,,,28.2,2.1,2016
With related children of the householder under 18 years,North Dakota,,,35.8,2.7,2016
With related children of the householder under 5 years only,North Dakota,,,49.3,6.4,2016
    All people,North Dakota,,,11.2,0.3,2016
Under 18 years,North Dakota,,,13.0,0.7,2016
Related children of the householder under 18 years,North Dakota,,,12.6,0.7,2016
Related children of the householder under 5 years,North Dakota,,,15.1,1.0,2016
Related children of the householder 5 to 17 years,North Dakota,,,11.5,0.8,2016
18 years and over,North Dakota,,,10.6,0.3,2016
18 to 64 years,North Dakota,,,11.0,0.3,2016
65 years and over,North Dakota,,,9.1,0.4,2016
    People in families,North Dakota,,,7.5,0.4,2016
Unrelated individuals 15 years and over,North Dakota,,,22.9,0.6,2016
    All families,Ohio,,,11.2,0.1,2016
With related children of the householder under 18 years,Ohio,,,19.0,0.3,2016
With related children of the householder under 5 years only,Ohio,,,21.6,0.6,2016
    Married couple families,Ohio,,,4.5,0.1,2016
With related children of the householder under 18 years,Ohio,,,6.7,0.2,2016
With related children of the householder under 5 years only,Ohio,,,6.0,0.4,2016
"    Families with female householder, no husband present",Ohio,,,33.5,0.4,2016
With related children of the householder under 18 years,Ohio,,,44.4,0.6,2016
With related children of the householder under 5 years only,Ohio,,,53.4,1.3,2016
    All people,Ohio,,,15.4,0.2,2016
Under 18 years,Ohio,,,22.1,0.4,2016
Related children of the householder under 18 years,Ohio,,,21.7,0.4,2016
Related children of the householder under 5 years,Ohio,,,26.1,0.6,2016
Related children of the householder 5 to 17 years,Ohio,,,20.1,0.3,2016
18 years and over,Ohio,,,13.4,0.1,2016
18 to 64 years,Ohio,,,14.7,0.1,2016
65 years and over,Ohio,,,8.1,0.1,2016
    People in families,Ohio,,,12.4,0.2,2016
Unrelated individuals 15 years and over,Ohio,,,27.1,0.2,2016
    All families,Oklahoma,,,12.2,0.2,2016
With related children of the householder under 18 years,Oklahoma,,,19.5,0.4,2016
With related children of the householder under 5 years only,Oklahoma,,,21.5,0.8,2016
    Married couple families,Oklahoma,,,6.0,0.2,2016
With related children of the householder under 18 years,Oklahoma,,,8.8,0.3,2016
With related children of the householder under 5 years only,Oklahoma,,,7.7,0.6,2016
"    Families with female householder, no husband present",Oklahoma,,,34.7,0.6,2016
With related children of the householder under 18 years,Oklahoma,,,44.3,0.8,2016
With related children of the householder under 5 years only,Oklahoma,,,53.5,1.8,2016
    All people,Oklahoma,,,16.5,0.2,2016
Under 18 years,Oklahoma,,,23.1,0.5,2016
Related children of the householder under 18 years,Oklahoma,,,22.7,0.5,2016
Related children of the householder under 5 years,Oklahoma,,,26.4,0.7,2016
Related children of the householder 5 to 17 years,Oklahoma,,,21.3,0.5,2016
18 years and over,Oklahoma,,,14.3,0.2,2016
18 to 64 years,Oklahoma,,,15.6,0.2,2016
65 years and over,Oklahoma,,,8.9,0.2,2016
    People in families,Oklahoma,,,13.7,0.2,2016
Unrelated individuals 15 years and over,Oklahoma,,,28.7,0.4,2016
    All families,Oregon,,,10.5,0.2,2016
With related children of the householder under 18 years,Oregon,,,17.3,0.4,2016
With related children of the householder under 5 years only,Oregon,,,18.7,1.1,2016
    Married couple families,Oregon,,,5.6,0.2,2016
With related children of the householder under 18 years,Oregon,,,8.4,0.3,2016
With related children of the householder under 5 years only,Oregon,,,7.3,0.9,2016
"    Families with female householder, no husband present",Oregon,,,30.6,0.8,2016
With related children of the householder under 18 years,Oregon,,,40.4,1.0,2016
With related children of the householder under 5 years only,Oregon,,,50.2,2.8,2016
    All people,Oregon,,,15.7,0.2,2016
Under 18 years,Oregon,,,20.4,0.5,2016
Related children of the householder under 18 years,Oregon,,,19.9,0.5,2016
Related children of the householder under 5 years,Oregon,,,23.7,0.8,2016
Related children of the householder 5 to 17 years,Oregon,,,18.5,0.6,2016
18 years and over,Oregon,,,14.4,0.2,2016
18 to 64 years,Oregon,,,16.1,0.2,2016
65 years and over,Oregon,,,8.1,0.2,2016
    People in families,Oregon,,,11.8,0.2,2016
Unrelated individuals 15 years and over,Oregon,,,28.9,0.4,2016
    All families,Pennsylvania,,,9.1,0.1,2016
With related children of the householder under 18 years,Pennsylvania,,,15.6,0.2,2016
With related children of the householder under 5 years only,Pennsylvania,,,15.9,0.5,2016
    Married couple families,Pennsylvania,,,3.9,0.1,2016
With related children of the householder under 18 years,Pennsylvania,,,5.5,0.2,2016
With related children of the householder under 5 years only,Pennsylvania,,,4.7,0.3,2016
"    Families with female householder, no husband present",Pennsylvania,,,28.0,0.4,2016
With related children of the householder under 18 years,Pennsylvania,,,39.0,0.5,2016
With related children of the householder under 5 years only,Pennsylvania,,,44.2,1.3,2016
    All people,Pennsylvania,,,13.3,0.1,2016
Under 18 years,Pennsylvania,,,19.1,0.3,2016
Related children of the householder under 18 years,Pennsylvania,,,18.7,0.3,2016
Related children of the householder under 5 years,Pennsylvania,,,21.6,0.4,2016
Related children of the householder 5 to 17 years,Pennsylvania,,,17.6,0.3,2016
18 years and over,Pennsylvania,,,11.7,0.1,2016
18 to 64 years,Pennsylvania,,,12.7,0.1,2016
65 years and over,Pennsylvania,,,8.1,0.1,2016
    People in families,Pennsylvania,,,10.3,0.1,2016
Unrelated individuals 15 years and over,Pennsylvania,,,25.3,0.2,2016
    All families,Puerto Rico,,,41.2,0.4,2016
With related children of the householder under 18 years,Puerto Rico,,,52.1,0.6,2016
With related children of the householder under 5 years only,Puerto Rico,,,54.5,1.2,2016
    Married couple families,Puerto Rico,,,29.4,0.4,2016
With related children of the householder under 18 years,Puerto Rico,,,33.4,0.8,2016
With related children of the householder under 5 years only,Puerto Rico,,,33.2,1.8,2016
"    Families with female householder, no husband present",Puerto Rico,,,58.6,0.6,2016
With related children of the householder under 18 years,Puerto Rico,,,69.6,0.8,2016
With related children of the householder under 5 years only,Puerto Rico,,,73.5,1.9,2016
    All people,Puerto Rico,,,45.1,0.3,2016
Under 18 years,Puerto Rico,,,57.3,0.6,2016
Related children of the householder under 18 years,Puerto Rico,,,57.2,0.6,2016
Related children of the householder under 5 years,Puerto Rico,,,63.0,1.0,2016
Related children of the householder 5 to 17 years,Puerto Rico,,,55.4,0.6,2016
18 years and over,Puerto Rico,,,41.7,0.3,2016
18 to 64 years,Puerto Rico,,,42.2,0.4,2016
65 years and over,Puerto Rico,,,39.9,0.5,2016
    People in families,Puerto Rico,,,43.1,0.4,2016
Unrelated individuals 15 years and over,Puerto Rico,,,56.8,0.5,2016
    All families,Rhode Island,,,9.8,0.4,2016
With related children of the householder under 18 years,Rhode Island,,,16.6,0.7,2016
With related children of the householder under 5 years only,Rhode Island,,,16.1,1.8,2016
    Married couple families,Rhode Island,,,4.0,0.3,2016
With related children of the householder under 18 years,Rhode Island,,,5.7,0.6,2016
With related children of the householder under 5 years only,Rhode Island,,,4.4,1.3,2016
"    Families with female householder, no husband present",Rhode Island,,,27.2,1.5,2016
With related children of the householder under 18 years,Rhode Island,,,37.5,2.1,2016
With related children of the householder under 5 years only,Rhode Island,,,42.1,5.6,2016
    All people,Rhode Island,,,13.8,0.4,2016
Under 18 years,Rhode Island,,,19.4,0.8,2016
Related children of the householder under 18 years,Rhode Island,,,19.0,0.9,2016
Related children of the householder under 5 years,Rhode Island,,,22.8,1.5,2016
Related children of the householder 5 to 17 years,Rhode Island,,,17.7,0.9,2016
18 years and over,Rhode Island,,,12.4,0.3,2016
18 to 64 years,Rhode Island,,,13.1,0.4,2016
65 years and over,Rhode Island,,,9.4,0.5,2016
    People in families,Rhode Island,,,10.5,0.4,2016
Unrelated individuals 15 years and over,Rhode Island,,,25.7,0.7,2016
    All families,South Carolina,,,12.8,0.2,2016
With related children of the householder under 18 years,South Carolina,,,21.1,0.4,2016
With related children of the householder under 5 years only,South Carolina,,,22.8,1.0,2016
    Married couple families,South Carolina,,,5.6,0.2,2016
With related children of the householder under 18 years,South Carolina,,,8.2,0.4,2016
With related children of the householder under 5 years only,South Carolina,,,6.5,0.8,2016
"    Families with female householder, no husband present",South Carolina,,,33.9,0.7,2016
With related children of the householder under 18 years,South Carolina,,,44.6,1.0,2016
With related children of the householder under 5 years only,South Carolina,,,53.8,2.0,2016
    All people,South Carolina,,,17.2,0.2,2016
Under 18 years,South Carolina,,,25.3,0.5,2016
Related children of the householder under 18 years,South Carolina,,,25.0,0.5,2016
Related children of the householder under 5 years,South Carolina,,,29.2,0.8,2016
Related children of the householder 5 to 17 years,South Carolina,,,23.5,0.5,2016
18 years and over,South Carolina,,,14.8,0.2,2016
18 to 64 years,South Carolina,,,16.2,0.2,2016
65 years and over,South Carolina,,,9.5,0.3,2016
    People in families,South Carolina,,,14.5,0.2,2016
Unrelated individuals 15 years and over,South Carolina,,,28.9,0.4,2016
    All families,South Dakota,,,8.9,0.4,2016
With related children of the householder under 18 years,South Dakota,,,14.8,0.7,2016
With related children of the householder under 5 years only,South Dakota,,,16.7,1.9,2016
    Married couple families,South Dakota,,,3.9,0.2,2016
With related children of the householder under 18 years,South Dakota,,,5.7,0.5,2016
With related children of the householder under 5 years only,South Dakota,,,4.4,1.0,2016
"    Families with female householder, no husband present",South Dakota,,,31.9,1.6,2016
With related children of the householder under 18 years,South Dakota,,,38.1,2.0,2016
With related children of the householder under 5 years only,South Dakota,,,47.1,4.8,2016
    All people,South Dakota,,,14.0,0.3,2016
Under 18 years,South Dakota,,,18.4,0.7,2016
Related children of the householder under 18 years,South Dakota,,,18.0,0.7,2016
Related children of the householder under 5 years,South Dakota,,,22.0,1.2,2016
Related children of the householder 5 to 17 years,South Dakota,,,16.4,0.8,2016
18 years and over,South Dakota,,,12.6,0.3,2016
18 to 64 years,South Dakota,,,13.2,0.3,2016
65 years and over,South Dakota,,,9.9,0.6,2016
    People in families,South Dakota,,,10.8,0.4,2016
Unrelated individuals 15 years and over,South Dakota,,,26.1,0.8,2016
    All families,Tennessee,,,12.9,0.2,2016
With related children of the householder under 18 years,Tennessee,,,20.9,0.3,2016
With related children of the householder under 5 years only,Tennessee,,,22.8,0.9,2016
    Married couple families,Tennessee,,,6.3,0.2,2016
With related children of the householder under 18 years,Tennessee,,,9.3,0.3,2016
With related children of the householder under 5 years only,Tennessee,,,8.4,0.6,2016
"    Families with female householder, no husband present",Tennessee,,,34.2,0.6,2016
With related children of the householder under 18 years,Tennessee,,,45.4,0.8,2016
With related children of the householder under 5 years only,Tennessee,,,55.0,2.4,2016
    All people,Tennessee,,,17.2,0.2,2016
Under 18 years,Tennessee,,,25.1,0.4,2016
Related children of the householder under 18 years,Tennessee,,,24.8,0.4,2016
Related children of the householder under 5 years,Tennessee,,,28.9,0.6,2016
Related children of the householder 5 to 17 years,Tennessee,,,23.3,0.5,2016
18 years and over,Tennessee,,,14.9,0.2,2016
18 to 64 years,Tennessee,,,16.1,0.2,2016
65 years and over,Tennessee,,,9.7,0.2,2016
    People in families,Tennessee,,,14.6,0.2,2016
Unrelated individuals 15 years and over,Tennessee,,,29.0,0.3,2016
    All families,Texas,,,13.0,0.1,2016
With related children of the householder under 18 years,Texas,,,19.2,0.2,2016
With related children of the householder under 5 years only,Texas,,,17.5,0.4,2016
    Married couple families,Texas,,,7.3,0.1,2016
With related children of the householder under 18 years,Texas,,,10.3,0.2,2016
With related children of the householder under 5 years only,Texas,,,7.8,0.4,2016
"    Families with female householder, no husband present",Texas,,,31.9,0.3,2016
With related children of the householder under 18 years,Texas,,,40.8,0.4,2016
With related children of the householder under 5 years only,Texas,,,43.7,1.0,2016
    All people,Texas,,,16.7,0.1,2016
Under 18 years,Texas,,,23.9,0.3,2016
Related children of the householder under 18 years,Texas,,,23.7,0.3,2016
Related children of the householder under 5 years,Texas,,,26.1,0.4,2016
Related children of the householder 5 to 17 years,Texas,,,22.7,0.3,2016
18 years and over,Texas,,,14.1,0.1,2016
18 to 64 years,Texas,,,14.7,0.1,2016
65 years and over,Texas,,,10.8,0.1,2016
    People in families,Texas,,,14.9,0.1,2016
Unrelated individuals 15 years and over,Texas,,,26.3,0.2,2016
    All families,Utah,,,8.4,0.2,2016
With related children of the householder under 18 years,Utah,,,11.7,0.4,2016
With related children of the householder under 5 years only,Utah,,,12.7,0.8,2016
    Married couple families,Utah,,,5.3,0.2,2016
With related children of the householder under 18 years,Utah,,,6.9,0.3,2016
With related children of the householder under 5 years only,Utah,,,7.8,0.7,2016
"    Families with female householder, no husband present",Utah,,,26.5,1.0,2016
With related children of the householder under 18 years,Utah,,,35.0,1.5,2016
With related children of the householder under 5 years only,Utah,,,43.6,4.0,2016
    All people,Utah,,,11.7,0.3,2016
Under 18 years,Utah,,,13.4,0.5,2016
Related children of the householder under 18 years,Utah,,,13.1,0.5,2016
Related children of the householder under 5 years,Utah,,,14.8,0.7,2016
Related children of the householder 5 to 17 years,Utah,,,12.4,0.5,2016
18 years and over,Utah,,,10.9,0.2,2016
18 to 64 years,Utah,,,11.6,0.2,2016
65 years and over,Utah,,,6.9,0.3,2016
    People in families,Utah,,,9.0,0.3,2016
Unrelated individuals 15 years and over,Utah,,,28.9,0.5,2016
    All families,Vermont,,,7.5,0.4,2016
With related children of the householder under 18 years,Vermont,,,13.3,0.8,2016
With related children of the householder under 5 years only,Vermont,,,13.0,2.0,2016
    Married couple families,Vermont,,,3.0,0.2,2016
With related children of the householder under 18 years,Vermont,,,3.9,0.5,2016
With related children of the householder under 5 years only,Vermont,,,3.3,1.3,2016
"    Families with female householder, no husband present",Vermont,,,29.3,1.9,2016
With related children of the householder under 18 years,Vermont,,,37.5,2.5,2016
With related children of the householder under 5 years only,Vermont,,,44.6,6.3,2016
    All people,Vermont,,,11.6,0.4,2016
Under 18 years,Vermont,,,15.1,1.0,2016
Related children of the householder under 18 years,Vermont,,,14.4,1.0,2016
Related children of the householder under 5 years,Vermont,,,17.2,1.7,2016
Related children of the householder 5 to 17 years,Vermont,,,13.5,1.0,2016
18 years and over,Vermont,,,10.7,0.3,2016
18 to 64 years,Vermont,,,11.6,0.3,2016
65 years and over,Vermont,,,7.4,0.4,2016
    People in families,Vermont,,,7.8,0.4,2016
Unrelated individuals 15 years and over,Vermont,,,23.4,0.6,2016
    All families,Virginia,,,8.1,0.1,2016
With related children of the householder under 18 years,Virginia,,,12.8,0.3,2016
With related children of the householder under 5 years only,Virginia,,,12.7,0.6,2016
    Married couple families,Virginia,,,3.6,0.1,2016
With related children of the householder under 18 years,Virginia,,,4.8,0.2,2016
With related children of the householder under 5 years only,Virginia,,,4.2,0.4,2016
"    Families with female householder, no husband present",Virginia,,,25.2,0.5,2016
With related children of the householder under 18 years,Virginia,,,34.2,0.8,2016
With related children of the householder under 5 years only,Virginia,,,38.3,2.2,2016
    All people,Virginia,,,11.4,0.2,2016
Under 18 years,Virginia,,,15.1,0.3,2016
Related children of the householder under 18 years,Virginia,,,14.8,0.3,2016
Related children of the householder under 5 years,Virginia,,,16.6,0.5,2016
Related children of the householder 5 to 17 years,Virginia,,,14.1,0.4,2016
18 years and over,Virginia,,,10.3,0.1,2016
18 to 64 years,Virginia,,,10.9,0.2,2016
65 years and over,Virginia,,,7.6,0.2,2016
    People in families,Virginia,,,8.8,0.2,2016
Unrelated individuals 15 years and over,Virginia,,,23.1,0.2,2016
    All families,Washington,,,8.4,0.2,2016
With related children of the householder under 18 years,Washington,,,13.6,0.3,2016
With related children of the householder under 5 years only,Washington,,,13.6,0.7,2016
    Married couple families,Washington,,,4.2,0.1,2016
With related children of the householder under 18 years,Washington,,,6.1,0.2,2016
With related children of the householder under 5 years only,Washington,,,4.9,0.5,2016
"    Families with female householder, no husband present",Washington,,,26.5,0.7,2016
With related children of the householder under 18 years,Washington,,,35.4,0.9,2016
With related children of the householder under 5 years only,Washington,,,40.3,2.3,2016
    All people,Washington,,,12.7,0.2,2016
Under 18 years,Washington,,,16.5,0.4,2016
Related children of the householder under 18 years,Washington,,,16.1,0.4,2016
Related children of the householder under 5 years,Washington,,,17.9,0.6,2016
Related children of the householder 5 to 17 years,Washington,,,15.4,0.4,2016
18 years and over,Washington,,,11.6,0.1,2016
18 to 64 years,Washington,,,12.4,0.2,2016
65 years and over,Washington,,,7.9,0.2,2016
    People in families,Washington,,,9.5,0.2,2016
Unrelated individuals 15 years and over,Washington,,,24.8,0.2,2016
    All families,West Virginia,,,12.9,0.3,2016
With related children of the householder under 18 years,West Virginia,,,21.8,0.6,2016
With related children of the householder under 5 years only,West Virginia,,,26.5,1.8,2016
    Married couple families,West Virginia,,,6.8,0.3,2016
With related children of the householder under 18 years,West Virginia,,,10.1,0.6,2016
With related children of the householder under 5 years only,West Virginia,,,10.3,1.3,2016
"    Families with female householder, no husband present",West Virginia,,,35.4,1.1,2016
With related children of the householder under 18 years,West Virginia,,,49.1,1.5,2016
With related children of the householder under 5 years only,West Virginia,,,60.5,4.0,2016
    All people,West Virginia,,,17.7,0.3,2016
Under 18 years,West Virginia,,,24.7,0.8,2016
Related children of the householder under 18 years,West Virginia,,,24.3,0.8,2016
Related children of the householder under 5 years,West Virginia,,,29.3,1.3,2016
Related children of the householder 5 to 17 years,West Virginia,,,22.4,0.8,2016
18 years and over,West Virginia,,,15.9,0.3,2016
18 to 64 years,West Virginia,,,17.9,0.3,2016
65 years and over,West Virginia,,,9.0,0.3,2016
    People in families,West Virginia,,,14.0,0.4,2016
Unrelated individuals 15 years and over,West Virginia,,,32.9,0.5,2016
    All families,Wisconsin,,,8.5,0.2,2016
With related children of the householder under 18 years,Wisconsin,,,14.6,0.3,2016
With related children of the householder under 5 years only,Wisconsin,,,16.3,0.7,2016
    Married couple families,Wisconsin,,,3.5,0.1,2016
With related children of the householder under 18 years,Wisconsin,,,5.1,0.2,2016
With related children of the householder under 5 years only,Wisconsin,,,4.4,0.4,2016
"    Families with female householder, no husband present",Wisconsin,,,29.9,0.7,2016
With related children of the householder under 18 years,Wisconsin,,,39.2,0.8,2016
With related children of the householder under 5 years only,Wisconsin,,,47.8,2.3,2016
    All people,Wisconsin,,,12.7,0.2,2016
Under 18 years,Wisconsin,,,17.5,0.4,2016
Related children of the householder under 18 years,Wisconsin,,,17.1,0.4,2016
Related children of the householder under 5 years,Wisconsin,,,20.5,0.6,2016
Related children of the householder 5 to 17 years,Wisconsin,,,15.8,0.4,2016
18 years and over,Wisconsin,,,11.3,0.1,2016
18 to 64 years,Wisconsin,,,12.2,0.1,2016
65 years and over,Wisconsin,,,7.7,0.2,2016
    People in families,Wisconsin,,,9.5,0.2,2016
Unrelated individuals 15 years and over,Wisconsin,,,24.7,0.3,2016
    All families,Wyoming,,,7.6,0.5,2016
With related children of the householder under 18 years,Wyoming,,,12.2,0.8,2016
With related children of the householder under 5 years only,Wyoming,,,14.3,2.1,2016
    Married couple families,Wyoming,,,3.9,0.4,2016
With related children of the householder under 18 years,Wyoming,,,5.1,0.7,2016
With related children of the householder under 5 years only,Wyoming,,,5.8,1.3,2016
"    Families with female householder, no husband present",Wyoming,,,30.5,2.1,2016
