label,state,estimate,moe,percent,percent moe,year
"        Car, truck, or van -- carpooled",Connecticut,143925.0,2836.0,8.1,0.2,2017
        Public transportation (excluding taxicab),Connecticut,86778.0,2263.0,4.9,0.1,2017
        Walked,Connecticut,51059.0,1906.0,2.9,0.1,2017
        Other means,Connecticut,19988.0,1082.0,1.1,0.1,2017
        Worked at home,Connecticut,85156.0,2153.0,4.8,0.1,2017
        Mean travel time to work (minutes),Connecticut,26.0,0.1,,,2017
Workers 16 years and over,Delaware,435351.0,2861.0,100.0,,2017
"        Car, truck, or van -- drove alone",Delaware,354471.0,3102.0,81.4,0.4,2017
"        Car, truck, or van -- carpooled",Delaware,34822.0,1312.0,8.0,0.3,2017
        Public transportation (excluding taxicab),Delaware,12198.0,970.0,2.8,0.2,2017
        Walked,Delaware,9244.0,706.0,2.1,0.2,2017
        Other means,Delaware,4990.0,576.0,1.1,0.1,2017
        Worked at home,Delaware,19626.0,899.0,4.5,0.2,2017
        Mean travel time to work (minutes),Delaware,25.7,0.2,,,2017
Workers 16 years and over,District of Columbia,354658.0,2183.0,100.0,,2017
"        Car, truck, or van -- drove alone",District of Columbia,120608.0,2588.0,34.0,0.7,2017
"        Car, truck, or van -- carpooled",District of Columbia,19158.0,1035.0,5.4,0.3,2017
        Public transportation (excluding taxicab),District of Columbia,125641.0,2267.0,35.4,0.6,2017
        Walked,District of Columbia,46967.0,1612.0,13.2,0.5,2017
        Other means,District of Columbia,22117.0,1081.0,6.2,0.3,2017
        Worked at home,District of Columbia,20167.0,1024.0,5.7,0.3,2017
        Mean travel time to work (minutes),District of Columbia,30.0,0.3,,,2017
Workers 16 years and over,Florida,8907171.0,16639.0,100.0,,2017
"        Car, truck, or van -- drove alone",Florida,7079760.0,16170.0,79.5,0.1,2017
"        Car, truck, or van -- carpooled",Florida,820961.0,10481.0,9.2,0.1,2017
        Public transportation (excluding taxicab),Florida,180231.0,3967.0,2.0,0.1,2017
        Walked,Florida,129801.0,3417.0,1.5,0.1,2017
        Other means,Florida,196018.0,3861.0,2.2,0.1,2017
        Worked at home,Florida,500400.0,5773.0,5.6,0.1,2017
        Mean travel time to work (minutes),Florida,27.0,0.1,,,2017
Workers 16 years and over,Georgia,4553332.0,10607.0,100.0,,2017
"        Car, truck, or van -- drove alone",Georgia,3617832.0,11342.0,79.5,0.2,2017
"        Car, truck, or van -- carpooled",Georgia,455684.0,6148.0,10.0,0.1,2017
        Public transportation (excluding taxicab),Georgia,97418.0,2876.0,2.1,0.1,2017
        Walked,Georgia,68505.0,2653.0,1.5,0.1,2017
        Other means,Georgia,75713.0,2773.0,1.7,0.1,2017
        Worked at home,Georgia,238180.0,3854.0,5.2,0.1,2017
        Mean travel time to work (minutes),Georgia,28.0,0.1,,,2017
Workers 16 years and over,Hawaii,695140.0,3051.0,100.0,,2017
"        Car, truck, or van -- drove alone",Hawaii,466216.0,3618.0,67.1,0.4,2017
"        Car, truck, or van -- carpooled",Hawaii,95171.0,2267.0,13.7,0.3,2017
        Public transportation (excluding taxicab),Hawaii,46028.0,1754.0,6.6,0.2,2017
        Walked,Hawaii,31668.0,1192.0,4.6,0.2,2017
        Other means,Hawaii,24167.0,1174.0,3.5,0.2,2017
        Worked at home,Hawaii,31890.0,1156.0,4.6,0.2,2017
        Mean travel time to work (minutes),Hawaii,27.4,0.2,,,2017
Workers 16 years and over,Idaho,737018.0,3721.0,100.0,,2017
"        Car, truck, or van -- drove alone",Idaho,579041.0,3980.0,78.6,0.4,2017
"        Car, truck, or van -- carpooled",Idaho,73071.0,2788.0,9.9,0.4,2017
        Public transportation (excluding taxicab),Idaho,5235.0,542.0,0.7,0.1,2017
        Walked,Idaho,20052.0,1217.0,2.7,0.2,2017
        Other means,Idaho,16005.0,985.0,2.2,0.1,2017
        Worked at home,Idaho,43614.0,1748.0,5.9,0.2,2017
        Mean travel time to work (minutes),Idaho,20.6,0.2,,,2017
Workers 16 years and over,Illinois,6080262.0,11416.0,100.0,,2017
"        Car, truck, or van -- drove alone",Illinois,4457921.0,12034.0,73.3,0.1,2017
"        Car, truck, or van -- carpooled",Illinois,485878.0,5770.0,8.0,0.1,2017
        Public transportation (excluding taxicab),Illinois,569355.0,5193.0,9.4,0.1,2017
        Walked,Illinois,184620.0,3297.0,3.0,0.1,2017
        Other means,Illinois,106254.0,2689.0,1.7,0.1,2017
        Worked at home,Illinois,276234.0,4433.0,4.5,0.1,2017
        Mean travel time to work (minutes),Illinois,28.7,0.1,,,2017
Workers 16 years and over,Indiana,3068972.0,7671.0,100.0,,2017
"        Car, truck, or van -- drove alone",Indiana,2547743.0,7148.0,83.0,0.2,2017
"        Car, truck, or van -- carpooled",Indiana,269279.0,4572.0,8.8,0.1,2017
        Public transportation (excluding taxicab),Indiana,32148.0,1372.0,1.0,0.1,2017
        Walked,Indiana,64177.0,1844.0,2.1,0.1,2017
        Other means,Indiana,43566.0,1542.0,1.4,0.1,2017
        Worked at home,Indiana,112059.0,2419.0,3.7,0.1,2017
        Mean travel time to work (minutes),Indiana,23.4,0.1,,,2017
Workers 16 years and over,Iowa,1573318.0,4092.0,100.0,,2017
"        Car, truck, or van -- drove alone",Iowa,1275048.0,5410.0,81.0,0.2,2017
"        Car, truck, or van -- carpooled",Iowa,132007.0,2244.0,8.4,0.1,2017
        Public transportation (excluding taxicab),Iowa,17161.0,1020.0,1.1,0.1,2017
        Walked,Iowa,53677.0,1530.0,3.4,0.1,2017
        Other means,Iowa,23148.0,1124.0,1.5,0.1,2017
        Worked at home,Iowa,72277.0,1793.0,4.6,0.1,2017
        Mean travel time to work (minutes),Iowa,19.0,0.1,,,2017
Workers 16 years and over,Kansas,1414974.0,4662.0,100.0,,2017
"        Car, truck, or van -- drove alone",Kansas,1165391.0,6353.0,82.4,0.3,2017
"        Car, truck, or van -- carpooled",Kansas,127940.0,3016.0,9.0,0.2,2017
        Public transportation (excluding taxicab),Kansas,6829.0,557.0,0.5,0.1,2017
        Walked,Kansas,33705.0,1366.0,2.4,0.1,2017
        Other means,Kansas,20056.0,1071.0,1.4,0.1,2017
        Worked at home,Kansas,61053.0,1399.0,4.3,0.1,2017
        Mean travel time to work (minutes),Kansas,19.2,0.1,,,2017
Workers 16 years and over,Kentucky,1909202.0,7104.0,100.0,,2017
"        Car, truck, or van -- drove alone",Kentucky,1569519.0,6823.0,82.2,0.2,2017
"        Car, truck, or van -- carpooled",Kentucky,183386.0,3073.0,9.6,0.2,2017
        Public transportation (excluding taxicab),Kentucky,20645.0,1121.0,1.1,0.1,2017
        Walked,Kentucky,44035.0,1560.0,2.3,0.1,2017
        Other means,Kentucky,26212.0,1324.0,1.4,0.1,2017
        Worked at home,Kentucky,65405.0,1792.0,3.4,0.1,2017
        Mean travel time to work (minutes),Kentucky,23.1,0.1,,,2017
Workers 16 years and over,Louisiana,2007343.0,6661.0,100.0,,2017
"        Car, truck, or van -- drove alone",Louisiana,1659358.0,7303.0,82.7,0.3,2017
"        Car, truck, or van -- carpooled",Louisiana,189325.0,4097.0,9.4,0.2,2017
        Public transportation (excluding taxicab),Louisiana,26340.0,1386.0,1.3,0.1,2017
        Walked,Louisiana,35759.0,1788.0,1.8,0.1,2017
        Other means,Louisiana,39765.0,1687.0,2.0,0.1,2017
        Worked at home,Louisiana,56796.0,1852.0,2.8,0.1,2017
        Mean travel time to work (minutes),Louisiana,25.2,0.2,,,2017
Workers 16 years and over,Maine,645333.0,3233.0,100.0,,2017
"        Car, truck, or van -- drove alone",Maine,506626.0,3690.0,78.5,0.4,2017
"        Car, truck, or van -- carpooled",Maine,62820.0,1668.0,9.7,0.3,2017
        Public transportation (excluding taxicab),Maine,4142.0,433.0,0.6,0.1,2017
        Walked,Maine,25317.0,1076.0,3.9,0.2,2017
        Other means,Maine,10015.0,727.0,1.6,0.1,2017
        Worked at home,Maine,36413.0,1118.0,5.6,0.2,2017
        Mean travel time to work (minutes),Maine,23.8,0.2,,,2017
Workers 16 years and over,Maryland,3008292.0,6553.0,100.0,,2017
"        Car, truck, or van -- drove alone",Maryland,2220170.0,8528.0,73.8,0.2,2017
"        Car, truck, or van -- carpooled",Maryland,275002.0,3975.0,9.1,0.1,2017
        Public transportation (excluding taxicab),Maryland,263851.0,3267.0,8.8,0.1,2017
        Walked,Maryland,71857.0,2051.0,2.4,0.1,2017
        Other means,Maryland,41596.0,1769.0,1.4,0.1,2017
        Worked at home,Maryland,135816.0,2428.0,4.5,0.1,2017
        Mean travel time to work (minutes),Maryland,32.7,0.1,,,2017
Workers 16 years and over,Massachusetts,3454047.0,7577.0,100.0,,2017
"        Car, truck, or van -- drove alone",Massachusetts,2440463.0,7818.0,70.7,0.2,2017
"        Car, truck, or van -- carpooled",Massachusetts,258167.0,3933.0,7.5,0.1,2017
        Public transportation (excluding taxicab),Massachusetts,352153.0,3916.0,10.2,0.1,2017
        Walked,Massachusetts,167203.0,2979.0,4.8,0.1,2017
        Other means,Massachusetts,67806.0,1986.0,2.0,0.1,2017
        Worked at home,Massachusetts,168255.0,2873.0,4.9,0.1,2017
        Mean travel time to work (minutes),Massachusetts,29.3,0.1,,,2017
Workers 16 years and over,Michigan,4430991.0,9290.0,100.0,,2017
"        Car, truck, or van -- drove alone",Michigan,3657462.0,9827.0,82.5,0.1,2017
"        Car, truck, or van -- carpooled",Michigan,387929.0,4090.0,8.8,0.1,2017
        Public transportation (excluding taxicab),Michigan,62245.0,1796.0,1.4,0.1,2017
        Walked,Michigan,97441.0,1778.0,2.2,0.1,2017
        Other means,Michigan,55558.0,1399.0,1.3,0.1,2017
        Worked at home,Michigan,170356.0,2730.0,3.8,0.1,2017
        Mean travel time to work (minutes),Michigan,24.3,0.1,,,2017
Workers 16 years and over,Minnesota,2851545.0,5847.0,100.0,,2017
"        Car, truck, or van -- drove alone",Minnesota,2224424.0,6319.0,78.0,0.2,2017
"        Car, truck, or van -- carpooled",Minnesota,243027.0,3311.0,8.5,0.1,2017
        Public transportation (excluding taxicab),Minnesota,102928.0,2282.0,3.6,0.1,2017
        Walked,Minnesota,78485.0,1737.0,2.8,0.1,2017
        Other means,Minnesota,47225.0,1358.0,1.7,0.1,2017
        Worked at home,Minnesota,155456.0,2212.0,5.5,0.1,2017
        Mean travel time to work (minutes),Minnesota,23.4,0.1,,,2017
Workers 16 years and over,Mississippi,1208408.0,5462.0,100.0,,2017
"        Car, truck, or van -- drove alone",Mississippi,1027789.0,5794.0,85.1,0.3,2017
"        Car, truck, or van -- carpooled",Mississippi,113591.0,2817.0,9.4,0.2,2017
        Public transportation (excluding taxicab),Mississippi,4135.0,601.0,0.3,0.1,2017
        Walked,Mississippi,17411.0,923.0,1.4,0.1,2017
        Other means,Mississippi,19665.0,1203.0,1.6,0.1,2017
        Worked at home,Mississippi,25817.0,1214.0,2.1,0.1,2017
        Mean travel time to work (minutes),Mississippi,24.4,0.2,,,2017
Workers 16 years and over,Missouri,2835065.0,8244.0,100.0,,2017
"        Car, truck, or van -- drove alone",Missouri,2319217.0,7915.0,81.8,0.2,2017
"        Car, truck, or van -- carpooled",Missouri,251905.0,3580.0,8.9,0.1,2017
        Public transportation (excluding taxicab),Missouri,41877.0,1701.0,1.5,0.1,2017
        Walked,Missouri,54038.0,1914.0,1.9,0.1,2017
        Other means,Missouri,34885.0,1337.0,1.2,0.1,2017
        Worked at home,Missouri,133143.0,2684.0,4.7,0.1,2017
        Mean travel time to work (minutes),Missouri,23.5,0.1,,,2017
Workers 16 years and over,Montana,490818.0,2530.0,100.0,,2017
"        Car, truck, or van -- drove alone",Montana,370953.0,2797.0,75.6,0.4,2017
"        Car, truck, or van -- carpooled",Montana,47733.0,1456.0,9.7,0.3,2017
        Public transportation (excluding taxicab),Montana,3721.0,453.0,0.8,0.1,2017
        Walked,Montana,25139.0,1192.0,5.1,0.2,2017
        Other means,Montana,11881.0,784.0,2.4,0.2,2017
        Worked at home,Montana,31391.0,1189.0,6.4,0.2,2017
        Mean travel time to work (minutes),Montana,17.8,0.2,,,2017
Workers 16 years and over,Nebraska,974657.0,2646.0,100.0,,2017
"        Car, truck, or van -- drove alone",Nebraska,797301.0,3219.0,81.8,0.3,2017
"        Car, truck, or van -- carpooled",Nebraska,89178.0,2092.0,9.1,0.2,2017
        Public transportation (excluding taxicab),Nebraska,6629.0,529.0,0.7,0.1,2017
        Walked,Nebraska,26519.0,1012.0,2.7,0.1,2017
        Other means,Nebraska,12968.0,893.0,1.3,0.1,2017
        Worked at home,Nebraska,42062.0,1063.0,4.3,0.1,2017
        Mean travel time to work (minutes),Nebraska,18.4,0.1,,,2017
Workers 16 years and over,Nevada,1323151.0,4284.0,100.0,,2017
"        Car, truck, or van -- drove alone",Nevada,1034708.0,5230.0,78.2,0.3,2017
"        Car, truck, or van -- carpooled",Nevada,137770.0,3512.0,10.4,0.3,2017
        Public transportation (excluding taxicab),Nevada,45950.0,1815.0,3.5,0.1,2017
        Walked,Nevada,26359.0,1226.0,2.0,0.1,2017
        Other means,Nevada,27972.0,1317.0,2.1,0.1,2017
        Worked at home,Nevada,50392.0,1576.0,3.8,0.1,2017
        Mean travel time to work (minutes),Nevada,24.0,0.2,,,2017
Workers 16 years and over,New Hampshire,696499.0,3383.0,100.0,,2017
"        Car, truck, or van -- drove alone",New Hampshire,563656.0,3814.0,80.9,0.4,2017
"        Car, truck, or van -- carpooled",New Hampshire,55803.0,1714.0,8.0,0.2,2017
        Public transportation (excluding taxicab),New Hampshire,6059.0,598.0,0.9,0.1,2017
        Walked,New Hampshire,19407.0,1046.0,2.8,0.2,2017
        Other means,New Hampshire,9099.0,791.0,1.3,0.1,2017
        Worked at home,New Hampshire,42475.0,1566.0,6.1,0.2,2017
        Mean travel time to work (minutes),New Hampshire,27.2,0.2,,,2017
Workers 16 years and over,New Jersey,4300873.0,7975.0,100.0,,2017
"        Car, truck, or van -- drove alone",New Jersey,3074062.0,9333.0,71.5,0.2,2017
"        Car, truck, or van -- carpooled",New Jersey,344646.0,4603.0,8.0,0.1,2017
        Public transportation (excluding taxicab),New Jersey,493428.0,4424.0,11.5,0.1,2017
        Walked,New Jersey,128622.0,3043.0,3.0,0.1,2017
        Other means,New Jersey,78727.0,2611.0,1.8,0.1,2017
        Worked at home,New Jersey,181388.0,3237.0,4.2,0.1,2017
        Mean travel time to work (minutes),New Jersey,31.5,0.1,,,2017
Workers 16 years and over,New Mexico,875493.0,4197.0,100.0,,2017
"        Car, truck, or van -- drove alone",New Mexico,701859.0,4379.0,80.2,0.3,2017
"        Car, truck, or van -- carpooled",New Mexico,85836.0,2551.0,9.8,0.3,2017
        Public transportation (excluding taxicab),New Mexico,9801.0,668.0,1.1,0.1,2017
        Walked,New Mexico,18700.0,946.0,2.1,0.1,2017
        Other means,New Mexico,17405.0,934.0,2.0,0.1,2017
        Worked at home,New Mexico,41892.0,1545.0,4.8,0.2,2017
        Mean travel time to work (minutes),New Mexico,21.8,0.2,,,2017
Workers 16 years and over,New York,9269671.0,14478.0,100.0,,2017
"        Car, truck, or van -- drove alone",New York,4906304.0,13547.0,52.9,0.1,2017
"        Car, truck, or van -- carpooled",New York,611028.0,6279.0,6.6,0.1,2017
        Public transportation (excluding taxicab),New York,2615273.0,8638.0,28.2,0.1,2017
        Walked,New York,579374.0,6253.0,6.3,0.1,2017
        Other means,New York,178835.0,3628.0,1.9,0.1,2017
        Worked at home,New York,378857.0,4177.0,4.1,0.1,2017
        Mean travel time to work (minutes),New York,33.0,0.1,,,2017
Workers 16 years and over,North Carolina,4570330.0,10011.0,100.0,,2017
"        Car, truck, or van -- drove alone",North Carolina,3709128.0,9672.0,81.2,0.1,2017
"        Car, truck, or van -- carpooled",North Carolina,434719.0,5571.0,9.5,0.1,2017
        Public transportation (excluding taxicab),North Carolina,47903.0,1726.0,1.0,0.1,2017
        Walked,North Carolina,83872.0,2767.0,1.8,0.1,2017
        Other means,North Carolina,59113.0,1896.0,1.3,0.1,2017
        Worked at home,North Carolina,235595.0,3418.0,5.2,0.1,2017
        Mean travel time to work (minutes),North Carolina,24.3,0.1,,,2017
Workers 16 years and over,North Dakota,398969.0,2063.0,100.0,,2017
"        Car, truck, or van -- drove alone",North Dakota,322855.0,2091.0,80.9,0.4,2017
"        Car, truck, or van -- carpooled",North Dakota,35749.0,1572.0,9.0,0.4,2017
        Public transportation (excluding taxicab),North Dakota,2008.0,326.0,0.5,0.1,2017
        Walked,North Dakota,14427.0,781.0,3.6,0.2,2017
        Other means,North Dakota,4773.0,544.0,1.2,0.1,2017
        Worked at home,North Dakota,19157.0,1044.0,4.8,0.3,2017
        Mean travel time to work (minutes),North Dakota,17.1,0.2,,,2017
Workers 16 years and over,Ohio,5382511.0,11462.0,100.0,,2017
"        Car, truck, or van -- drove alone",Ohio,4490622.0,11761.0,83.4,0.1,2017
"        Car, truck, or van -- carpooled",Ohio,414215.0,4993.0,7.7,0.1,2017
        Public transportation (excluding taxicab),Ohio,87702.0,1952.0,1.6,0.1,2017
        Walked,Ohio,120360.0,2717.0,2.2,0.1,2017
        Other means,Ohio,61724.0,1701.0,1.1,0.1,2017
        Worked at home,Ohio,207888.0,2793.0,3.9,0.1,2017
        Mean travel time to work (minutes),Ohio,23.4,0.1,,,2017
Workers 16 years and over,Oklahoma,1733032.0,4887.0,100.0,,2017
"        Car, truck, or van -- drove alone",Oklahoma,1431754.0,4957.0,82.6,0.2,2017
"        Car, truck, or van -- carpooled",Oklahoma,173974.0,2795.0,10.0,0.2,2017
        Public transportation (excluding taxicab),Oklahoma,7545.0,557.0,0.4,0.1,2017
        Walked,Oklahoma,29789.0,1104.0,1.7,0.1,2017
        Other means,Oklahoma,23644.0,764.0,1.4,0.1,2017
        Worked at home,Oklahoma,66326.0,1674.0,3.8,0.1,2017
        Mean travel time to work (minutes),Oklahoma,21.5,0.1,,,2017
Workers 16 years and over,Oregon,1845227.0,5927.0,100.0,,2017
"        Car, truck, or van -- drove alone",Oregon,1319247.0,6469.0,71.5,0.2,2017
"        Car, truck, or van -- carpooled",Oregon,188632.0,3078.0,10.2,0.2,2017
        Public transportation (excluding taxicab),Oregon,82303.0,2278.0,4.5,0.1,2017
        Walked,Oregon,69807.0,1872.0,3.8,0.1,2017
        Other means,Oregon,62928.0,2068.0,3.4,0.1,2017
        Worked at home,Oregon,122310.0,2804.0,6.6,0.1,2017
        Mean travel time to work (minutes),Oregon,23.5,0.1,,,2017
Workers 16 years and over,Pennsylvania,5976599.0,11921.0,100.0,,2017
"        Car, truck, or van -- drove alone",Pennsylvania,4568454.0,11376.0,76.4,0.1,2017
"        Car, truck, or van -- carpooled",Pennsylvania,505448.0,5033.0,8.5,0.1,2017
        Public transportation (excluding taxicab),Pennsylvania,332315.0,4550.0,5.6,0.1,2017
        Walked,Pennsylvania,225480.0,3641.0,3.8,0.1,2017
        Other means,Pennsylvania,83377.0,1812.0,1.4,0.1,2017
        Worked at home,Pennsylvania,261525.0,3880.0,4.4,0.1,2017
        Mean travel time to work (minutes),Pennsylvania,26.7,0.1,,,2017
Workers 16 years and over,Puerto Rico,1009568.0,6852.0,100.0,,2017
"        Car, truck, or van -- drove alone",Puerto Rico,828868.0,6442.0,82.1,0.3,2017
"        Car, truck, or van -- carpooled",Puerto Rico,85272.0,2529.0,8.4,0.2,2017
        Public transportation (excluding taxicab),Puerto Rico,21692.0,1125.0,2.1,0.1,2017
        Walked,Puerto Rico,32317.0,1433.0,3.2,0.1,2017
        Other means,Puerto Rico,19331.0,1090.0,1.9,0.1,2017
        Worked at home,Puerto Rico,22088.0,1311.0,2.2,0.1,2017
        Mean travel time to work (minutes),Puerto Rico,29.2,0.2,,,2017
Workers 16 years and over,Rhode Island,513888.0,3219.0,100.0,,2017
"        Car, truck, or van -- drove alone",Rhode Island,409991.0,3509.0,79.8,0.4,2017
"        Car, truck, or van -- carpooled",Rhode Island,44315.0,1625.0,8.6,0.3,2017
        Public transportation (excluding taxicab),Rhode Island,13644.0,887.0,2.7,0.2,2017
        Walked,Rhode Island,19347.0,967.0,3.8,0.2,2017
        Other means,Rhode Island,6734.0,660.0,1.3,0.1,2017
        Worked at home,Rhode Island,19857.0,1013.0,3.9,0.2,2017
        Mean travel time to work (minutes),Rhode Island,24.6,0.2,,,2017
Workers 16 years and over,South Carolina,2168006.0,7354.0,100.0,,2017
"        Car, truck, or van -- drove alone",South Carolina,1791769.0,6918.0,82.6,0.2,2017
"        Car, truck, or van -- carpooled",South Carolina,202215.0,3173.0,9.3,0.1,2017
        Public transportation (excluding taxicab),South Carolina,12509.0,962.0,0.6,0.1,2017
        Walked,South Carolina,46842.0,1615.0,2.2,0.1,2017
        Other means,South Carolina,32138.0,1641.0,1.5,0.1,2017
        Worked at home,South Carolina,82533.0,2137.0,3.8,0.1,2017
        Mean travel time to work (minutes),South Carolina,24.3,0.1,,,2017
Workers 16 years and over,South Dakota,432243.0,2435.0,100.0,,2017
"        Car, truck, or van -- drove alone",South Dakota,345719.0,2315.0,80.0,0.4,2017
"        Car, truck, or van -- carpooled",South Dakota,38302.0,1499.0,8.9,0.3,2017
        Public transportation (excluding taxicab),South Dakota,2367.0,405.0,0.5,0.1,2017
        Walked,South Dakota,16085.0,837.0,3.7,0.2,2017
        Other means,South Dakota,5690.0,473.0,1.3,0.1,2017
        Worked at home,South Dakota,24080.0,810.0,5.6,0.2,2017
        Mean travel time to work (minutes),South Dakota,17.0,0.2,,,2017
Workers 16 years and over,Tennessee,2951964.0,7860.0,100.0,,2017
"        Car, truck, or van -- drove alone",Tennessee,2466424.0,8374.0,83.6,0.2,2017
"        Car, truck, or van -- carpooled",Tennessee,264282.0,4903.0,9.0,0.2,2017
        Public transportation (excluding taxicab),Tennessee,22047.0,1085.0,0.7,0.1,2017
        Walked,Tennessee,40023.0,1512.0,1.4,0.1,2017
        Other means,Tennessee,37254.0,1619.0,1.3,0.1,2017
        Worked at home,Tennessee,121934.0,2790.0,4.1,0.1,2017
        Mean travel time to work (minutes),Tennessee,24.8,0.1,,,2017
Workers 16 years and over,Texas,12550476.0,16843.0,100.0,,2017
"        Car, truck, or van -- drove alone",Texas,10097917.0,17576.0,80.5,0.1,2017
"        Car, truck, or van -- carpooled",Texas,1299410.0,12119.0,10.4,0.1,2017
        Public transportation (excluding taxicab),Texas,187311.0,3912.0,1.5,0.1,2017
        Walked,Texas,195192.0,3896.0,1.6,0.1,2017
        Other means,Texas,208437.0,4118.0,1.7,0.1,2017
        Worked at home,Texas,562209.0,6226.0,4.5,0.1,2017
        Mean travel time to work (minutes),Texas,26.1,0.1,,,2017
Workers 16 years and over,Utah,1393296.0,5063.0,100.0,,2017
"        Car, truck, or van -- drove alone",Utah,1059348.0,4506.0,76.0,0.3,2017
"        Car, truck, or van -- carpooled",Utah,157824.0,3181.0,11.3,0.2,2017
        Public transportation (excluding taxicab),Utah,34885.0,1420.0,2.5,0.1,2017
        Walked,Utah,35391.0,1513.0,2.5,0.1,2017
        Other means,Utah,25438.0,1094.0,1.8,0.1,2017
        Worked at home,Utah,80410.0,1939.0,5.8,0.1,2017
        Mean travel time to work (minutes),Utah,21.6,0.1,,,2017
Workers 16 years and over,Vermont,319512.0,1907.0,100.0,,2017
"        Car, truck, or van -- drove alone",Vermont,242439.0,2333.0,75.9,0.5,2017
"        Car, truck, or van -- carpooled",Vermont,28351.0,1187.0,8.9,0.4,2017
        Public transportation (excluding taxicab),Vermont,3958.0,456.0,1.2,0.1,2017
        Walked,Vermont,17791.0,658.0,5.6,0.2,2017
        Other means,Vermont,5269.0,379.0,1.6,0.1,2017
        Worked at home,Vermont,21704.0,830.0,6.8,0.3,2017
        Mean travel time to work (minutes),Vermont,22.8,0.2,,,2017
Workers 16 years and over,Virginia,4115810.0,9221.0,100.0,,2017
"        Car, truck, or van -- drove alone",Virginia,3183253.0,10003.0,77.3,0.2,2017
"        Car, truck, or van -- carpooled",Virginia,381323.0,5296.0,9.3,0.1,2017
        Public transportation (excluding taxicab),Virginia,182233.0,2974.0,4.4,0.1,2017
        Walked,Virginia,100758.0,2660.0,2.4,0.1,2017
        Other means,Virginia,70755.0,2343.0,1.7,0.1,2017
        Worked at home,Virginia,197488.0,3000.0,4.8,0.1,2017
        Mean travel time to work (minutes),Virginia,28.2,0.1,,,2017
Workers 16 years and over,Washington,3390837.0,7627.0,100.0,,2017
"        Car, truck, or van -- drove alone",Washington,2450802.0,8630.0,72.3,0.2,2017
"        Car, truck, or van -- carpooled",Washington,340733.0,4372.0,10.0,0.1,2017
        Public transportation (excluding taxicab),Washington,215195.0,3139.0,6.3,0.1,2017
        Walked,Washington,120440.0,2686.0,3.6,0.1,2017
        Other means,Washington,70293.0,1886.0,2.1,0.1,2017
        Worked at home,Washington,193374.0,3147.0,5.7,0.1,2017
        Mean travel time to work (minutes),Washington,27.1,0.1,,,2017
Workers 16 years and over,West Virginia,732407.0,4256.0,100.0,,2017
"        Car, truck, or van -- drove alone",West Virginia,602207.0,4222.0,82.2,0.3,2017
"        Car, truck, or van -- carpooled",West Virginia,70759.0,2160.0,9.7,0.3,2017
        Public transportation (excluding taxicab),West Virginia,6304.0,557.0,0.9,0.1,2017
        Walked,West Virginia,21224.0,1057.0,2.9,0.1,2017
        Other means,West Virginia,8290.0,682.0,1.1,0.1,2017
        Worked at home,West Virginia,23623.0,1008.0,3.2,0.1,2017
        Mean travel time to work (minutes),West Virginia,25.7,0.2,,,2017
Workers 16 years and over,Wisconsin,2893314.0,6175.0,100.0,,2017
"        Car, truck, or van -- drove alone",Wisconsin,2339955.0,6962.0,80.9,0.2,2017
"        Car, truck, or van -- carpooled",Wisconsin,233978.0,3626.0,8.1,0.1,2017
        Public transportation (excluding taxicab),Wisconsin,53566.0,1666.0,1.9,0.1,2017
        Walked,Wisconsin,92426.0,1998.0,3.2,0.1,2017
        Other means,Wisconsin,47306.0,1494.0,1.6,0.1,2017
        Worked at home,Wisconsin,126083.0,1925.0,4.4,0.1,2017
        Mean travel time to work (minutes),Wisconsin,22.0,0.1,,,2017
Workers 16 years and over,Wyoming,289627.0,2231.0,100.0,,2017
"        Car, truck, or van -- drove alone",Wyoming,225085.0,2425.0,77.7,0.6,2017
"        Car, truck, or van -- carpooled",Wyoming,30071.0,1360.0,10.4,0.5,2017
        Public transportation (excluding taxicab),Wyoming,3901.0,430.0,1.3,0.1,2017
        Walked,Wyoming,11638.0,698.0,4.0,0.2,2017
        Other means,Wyoming,5478.0,578.0,1.9,0.2,2017
        Worked at home,Wyoming,13454.0,866.0,4.6,0.3,2017
        Mean travel time to work (minutes),Wyoming,18.0,0.3,,,2017
Workers 16 years and over,Alabama,2051445.0,7865.0,100.0,,2018
"        Car, truck, or van -- drove alone",Alabama,1760032.0,8306.0,85.8,0.2,2018
"        Car, truck, or van -- carpooled",Alabama,174391.0,3364.0,8.5,0.2,2018
        Public transportation (excluding taxicab),Alabama,6959.0,682.0,0.3,0.1,2018
        Walked,Alabama,22977.0,1206.0,1.1,0.1,2018
        Other means,Alabama,20205.0,1103.0,1.0,0.1,2018
        Worked at home,Alabama,66881.0,2140.0,3.3,0.1,2018
        Mean travel time to work (minutes),Alabama,24.7,0.1,,,2018
Workers 16 years and over,Alaska,358627.0,1842.0,100.0,,2018
"        Car, truck, or van -- drove alone",Alaska,246808.0,2440.0,68.8,0.6,2018
"        Car, truck, or van -- carpooled",Alaska,43758.0,1763.0,12.2,0.5,2018
        Public transportation (excluding taxicab),Alaska,4981.0,523.0,1.4,0.1,2018
        Walked,Alaska,27575.0,1128.0,7.7,0.3,2018
        Other means,Alaska,18774.0,795.0,5.2,0.2,2018
        Worked at home,Alaska,16731.0,803.0,4.7,0.2,2018
        Mean travel time to work (minutes),Alaska,18.8,0.2,,,2018
Workers 16 years and over,Arizona,3008707.0,8646.0,100.0,,2018
